id,kind,n,label,max_phi,mean_phi,n_reachable,edges,mediator_depends_both,strict_mediation,back_channel,parity_present,mediator_fn
2248,triad,3,"W=AND,S=copyB,C=AND",1.0,0.283007,5,5,0,0,1,0,(none)
2249,triad,3,"W=AND,S=copyB,C=XNOR",2.0,0.402506,6,5,0,0,1,1,(none)
2250,triad,3,"W=AND,S=copyB,C=copyA",2.0,0.402506,6,4,0,0,1,0,(none)
2251,triad,3,"W=AND,S=copyB,C=A|~B",0.830075,0.249022,5,5,0,0,1,0,(none)
2252,triad,3,"W=AND,S=copyB,C=copyB",2.0,0.5,4,4,0,0,1,0,(none)
2253,triad,3,"W=AND,S=copyB,C=~A|B",0.415037,0.083007,5,5,0,0,1,0,(none)
2254,triad,3,"W=AND,S=copyB,C=OR",0.415037,0.083007,5,5,0,0,1,0,(none)
2255,triad,3,"W=AND,S=copyB,C=TRUE",0.0,0.0,4,3,0,0,1,0,(none)
2256,triad,3,"W=AND,S=~A|B,C=FALSE",0.0,0.0,4,4,1,0,1,0,~A|B
2257,triad,3,"W=AND,S=~A|B,C=NOR",0.830075,0.249022,5,6,1,0,1,0,~A|B
2258,triad,3,"W=AND,S=~A|B,C=W&~C",0.830075,0.166015,5,6,1,0,1,0,~A|B
2259,triad,3,"W=AND,S=~A|B,C=~C",0.415037,0.083007,5,5,1,0,1,0,~A|B
2260,triad,3,"W=AND,S=~A|B,C=~W&C",0.0,0.0,5,6,1,0,1,0,~A|B
2261,triad,3,"W=AND,S=~A|B,C=~W",0.415037,0.083007,5,5,1,0,1,0,~A|B
2262,triad,3,"W=AND,S=~A|B,C=XOR",0.830075,0.415037,5,6,1,0,1,1,~A|B
2263,triad,3,"W=AND,S=~A|B,C=NAND",0.830075,0.33203,5,6,1,0,1,0,~A|B
2264,triad,3,"W=AND,S=~A|B,C=AND",0.830075,0.249022,5,6,1,0,1,0,~A|B
2265,triad,3,"W=AND,S=~A|B,C=XNOR",0.415037,0.249022,5,6,1,0,1,1,~A|B
2266,triad,3,"W=AND,S=~A|B,C=copyA",0.415037,0.083007,5,5,1,0,1,0,~A|B
2267,triad,3,"W=AND,S=~A|B,C=A|~B",0.830075,0.33203,5,6,1,0,1,0,~A|B
2268,triad,3,"W=AND,S=~A|B,C=copyB",0.415037,0.083007,5,5,1,0,1,0,~A|B
2269,triad,3,"W=AND,S=~A|B,C=~A|B",0.830075,0.498045,5,6,1,0,1,0,~A|B
2270,triad,3,"W=AND,S=~A|B,C=OR",0.830075,0.33203,5,6,1,0,1,0,~A|B
2271,triad,3,"W=AND,S=~A|B,C=TRUE",0.0,0.0,4,4,1,0,1,0,~A|B
2272,triad,3,"W=AND,S=OR,C=FALSE",0.0,0.0,3,4,1,0,1,0,OR
2273,triad,3,"W=AND,S=OR,C=NOR",0.830075,0.33203,5,6,1,0,1,0,OR
2274,triad,3,"W=AND,S=OR,C=W&~C",0.830075,0.33203,5,6,1,0,1,0,OR
2275,triad,3,"W=AND,S=OR,C=~C",0.830075,0.249022,5,5,1,0,1,0,OR
2276,triad,3,"W=AND,S=OR,C=~W&C",0.0,0.0,4,6,1,0,1,0,OR
2277,triad,3,"W=AND,S=OR,C=~W",0.830075,0.249022,5,5,1,0,1,0,OR
2278,triad,3,"W=AND,S=OR,C=XOR",0.830075,0.48421,6,6,1,0,1,1,OR
2279,triad,3,"W=AND,S=OR,C=NAND",0.830075,0.33203,5,6,1,0,1,0,OR
2280,triad,3,"W=AND,S=OR,C=AND",0.830075,0.415037,5,6,1,0,1,0,OR
2281,triad,3,"W=AND,S=OR,C=XNOR",0.830075,0.48421,6,6,1,0,1,1,OR
2282,triad,3,"W=AND,S=OR,C=copyA",0.415037,0.083007,5,5,1,0,1,0,OR
2283,triad,3,"W=AND,S=OR,C=A|~B",0.0,0.0,4,6,1,0,1,0,OR
2284,triad,3,"W=AND,S=OR,C=copyB",0.415037,0.083007,5,5,1,0,1,0,OR
2285,triad,3,"W=AND,S=OR,C=~A|B",0.830075,0.33203,5,6,1,0,1,0,OR
2286,triad,3,"W=AND,S=OR,C=OR",0.830075,0.415037,5,6,1,0,1,0,OR
2287,triad,3,"W=AND,S=OR,C=TRUE",0.0,0.0,3,4,1,0,1,0,OR
2288,triad,3,"W=AND,S=TRUE,C=FALSE",0.0,0.0,2,2,0,0,1,0,(none)
2289,triad,3,"W=AND,S=TRUE,C=NOR",0.0,0.0,3,4,0,0,1,0,(none)
2290,triad,3,"W=AND,S=TRUE,C=W&~C",0.0,0.0,4,4,0,0,1,0,(none)
2291,triad,3,"W=AND,S=TRUE,C=~C",0.0,0.0,4,3,0,0,1,0,(none)
2292,triad,3,"W=AND,S=TRUE,C=~W&C",0.0,0.0,3,4,0,0,1,0,(none)
2293,triad,3,"W=AND,S=TRUE,C=~W",0.0,0.0,3,3,0,0,1,0,(none)
2294,triad,3,"W=AND,S=TRUE,C=XOR",0.0,0.0,4,4,0,0,1,1,(none)
2295,triad,3,"W=AND,S=TRUE,C=NAND",0.0,0.0,4,4,0,0,1,0,(none)
2296,triad,3,"W=AND,S=TRUE,C=AND",0.0,0.0,4,4,0,0,1,0,(none)
2297,triad,3,"W=AND,S=TRUE,C=XNOR",0.0,0.0,4,4,0,0,1,1,(none)
2298,triad,3,"W=AND,S=TRUE,C=copyA",0.0,0.0,3,3,0,0,1,0,(none)
2299,triad,3,"W=AND,S=TRUE,C=A|~B",0.0,0.0,3,4,0,0,1,0,(none)
2300,triad,3,"W=AND,S=TRUE,C=copyB",0.0,0.0,4,3,0,0,1,0,(none)
2301,triad,3,"W=AND,S=TRUE,C=~A|B",0.0,0.0,4,4,0,0,1,0,(none)
2302,triad,3,"W=AND,S=TRUE,C=OR",0.0,0.0,3,4,0,0,1,0,(none)
2303,triad,3,"W=AND,S=TRUE,C=TRUE",0.0,0.0,2,2,0,0,1,0,(none)
2304,triad,3,"W=XNOR,S=FALSE,C=FALSE",0.0,0.0,2,2,0,0,1,1,(none)
2305,triad,3,"W=XNOR,S=FALSE,C=NOR",0.0,0.0,4,4,0,0,1,1,(none)
2306,triad,3,"W=XNOR,S=FALSE,C=W&~C",0.0,0.0,4,4,0,0,1,1,(none)
2307,triad,3,"W=XNOR,S=FALSE,C=~C",0.0,0.0,4,3,0,0,1,1,(none)
2308,triad,3,"W=XNOR,S=FALSE,C=~W&C",0.0,0.0,4,4,0,0,1,1,(none)
2309,triad,3,"W=XNOR,S=FALSE,C=~W",0.0,0.0,4,3,0,0,1,1,(none)
2310,triad,3,"W=XNOR,S=FALSE,C=XOR",0.0,0.0,4,4,0,0,1,1,(none)
2311,triad,3,"W=XNOR,S=FALSE,C=NAND",0.0,0.0,4,4,0,0,1,1,(none)
2312,triad,3,"W=XNOR,S=FALSE,C=AND",0.0,0.0,4,4,0,0,1,1,(none)
2313,triad,3,"W=XNOR,S=FALSE,C=XNOR",0.0,0.0,4,4,0,0,1,1,(none)
2314,triad,3,"W=XNOR,S=FALSE,C=copyA",0.0,0.0,4,3,0,0,1,1,(none)
2315,triad,3,"W=XNOR,S=FALSE,C=A|~B",0.0,0.0,4,4,0,0,1,1,(none)
2316,triad,3,"W=XNOR,S=FALSE,C=copyB",0.0,0.0,4,3,0,0,1,1,(none)
2317,triad,3,"W=XNOR,S=FALSE,C=~A|B",0.0,0.0,4,4,0,0,1,1,(none)
2318,triad,3,"W=XNOR,S=FALSE,C=OR",0.0,0.0,4,4,0,0,1,1,(none)
2319,triad,3,"W=XNOR,S=FALSE,C=TRUE",0.0,0.0,2,2,0,0,1,1,(none)
2320,triad,3,"W=XNOR,S=NOR,C=FALSE",0.0,0.0,4,4,1,0,1,1,NOR
2321,triad,3,"W=XNOR,S=NOR,C=NOR",0.415037,0.304361,5,6,1,0,1,1,NOR
2322,triad,3,"W=XNOR,S=NOR,C=W&~C",0.830075,0.387368,5,6,1,0,1,1,NOR
2323,triad,3,"W=XNOR,S=NOR,C=~C",0.415037,0.345865,6,5,1,0,1,1,NOR
2324,triad,3,"W=XNOR,S=NOR,C=~W&C",0.830075,0.48421,6,6,1,0,1,1,NOR
2325,triad,3,"W=XNOR,S=NOR,C=~W",2.0,0.402506,6,5,1,0,1,1,NOR
2326,triad,3,"W=XNOR,S=NOR,C=XOR",0.415037,0.345865,6,6,1,0,1,1,NOR
2327,triad,3,"W=XNOR,S=NOR,C=NAND",0.830075,0.415037,6,6,1,0,1,1,NOR
2328,triad,3,"W=XNOR,S=NOR,C=AND",0.415037,0.207519,6,6,1,0,1,1,NOR
2329,triad,3,"W=XNOR,S=NOR,C=XNOR",2.0,0.610025,6,6,1,0,1,1,NOR
2330,triad,3,"W=XNOR,S=NOR,C=copyA",0.415037,0.138346,6,5,1,0,1,1,NOR
2331,triad,3,"W=XNOR,S=NOR,C=A|~B",0.415037,0.207519,6,6,1,0,1,1,NOR
2332,triad,3,"W=XNOR,S=NOR,C=copyB",2.0,0.610025,6,5,1,0,1,1,NOR
2333,triad,3,"W=XNOR,S=NOR,C=~A|B",1.0,0.53203,5,6,1,0,1,1,NOR
2334,triad,3,"W=XNOR,S=NOR,C=OR",0.830075,0.387368,5,6,1,0,1,1,NOR
2335,triad,3,"W=XNOR,S=NOR,C=TRUE",0.0,0.0,4,4,1,0,1,1,NOR
2336,triad,3,"W=XNOR,S=W&~C,C=FALSE",0.0,0.0,4,4,1,0,1,1,W&~C
2337,triad,3,"W=XNOR,S=W&~C,C=NOR",0.830075,0.33203,5,6,1,0,1,1,W&~C
2338,triad,3,"W=XNOR,S=W&~C,C=W&~C",0.830075,0.33203,5,6,1,0,1,1,W&~C
2339,triad,3,"W=XNOR,S=W&~C,C=~C",2.0,0.610025,6,5,1,0,1,1,W&~C
2340,triad,3,"W=XNOR,S=W&~C,C=~W&C",0.415037,0.207519,6,6,1,0,1,1,W&~C
2341,triad,3,"W=XNOR,S=W&~C,C=~W",2.0,0.402506,6,5,1,0,1,1,W&~C
2342,triad,3,"W=XNOR,S=W&~C,C=XOR",0.415037,0.345865,6,6,1,0,1,1,W&~C
2343,triad,3,"W=XNOR,S=W&~C,C=NAND",0.415037,0.207519,6,6,1,0,1,1,W&~C
2344,triad,3,"W=XNOR,S=W&~C,C=AND",0.830075,0.415037,6,6,1,0,1,1,W&~C
2345,triad,3,"W=XNOR,S=W&~C,C=XNOR",2.0,0.610025,6,6,1,0,1,1,W&~C
2346,triad,3,"W=XNOR,S=W&~C,C=copyA",0.415037,0.138346,6,5,1,0,1,1,W&~C
2347,triad,3,"W=XNOR,S=W&~C,C=A|~B",0.830075,0.48421,6,6,1,0,1,1,W&~C
2348,triad,3,"W=XNOR,S=W&~C,C=copyB",0.415037,0.345865,6,5,1,0,1,1,W&~C
2349,triad,3,"W=XNOR,S=W&~C,C=~A|B",0.830075,0.33203,5,6,1,0,1,1,W&~C
2350,triad,3,"W=XNOR,S=W&~C,C=OR",0.830075,0.415037,5,6,1,0,1,1,W&~C
2351,triad,3,"W=XNOR,S=W&~C,C=TRUE",0.0,0.0,4,4,1,0,1,1,W&~C
2352,triad,3,"W=XNOR,S=~C,C=FALSE",0.0,0.0,4,3,0,0,1,1,(none)
2353,triad,3,"W=XNOR,S=~C,C=NOR",0.415037,0.345865,6,5,0,0,1,1,(none)
2354,triad,3,"W=XNOR,S=~C,C=W&~C",2.0,0.610025,6,5,0,0,1,1,(none)
2355,triad,3,"W=XNOR,S=~C,C=~C",0.5,0.5,4,4,0,0,1,1,(none)
2356,triad,3,"W=XNOR,S=~C,C=~W&C",2.0,0.610025,6,5,0,0,1,1,(none)
2357,triad,3,"W=XNOR,S=~C,C=~W",2.0,2.0,8,4,0,0,1,1,(none)
2358,triad,3,"W=XNOR,S=~C,C=XOR",2.0,2.0,8,5,0,0,1,1,(none)
2359,triad,3,"W=XNOR,S=~C,C=NAND",0.415037,0.345865,6,5,0,0,1,1,(none)
2360,triad,3,"W=XNOR,S=~C,C=AND",0.415037,0.345865,6,5,0,0,1,1,(none)
2361,triad,3,"W=XNOR,S=~C,C=XNOR",2.0,2.0,8,5,0,0,1,1,(none)
2362,triad,3,"W=XNOR,S=~C,C=copyA",2.0,2.0,8,4,0,0,1,1,(none)
2363,triad,3,"W=XNOR,S=~C,C=A|~B",2.0,0.610025,6,5,0,0,1,1,(none)
2364,triad,3,"W=XNOR,S=~C,C=copyB",0.5,0.5,4,4,0,0,1,1,(none)
2365,triad,3,"W=XNOR,S=~C,C=~A|B",2.0,0.610025,6,5,0,0,1,1,(none)
2366,triad,3,"W=XNOR,S=~C,C=OR",0.415037,0.345865,6,5,0,0,1,1,(none)
2367,triad,3,"W=XNOR,S=~C,C=TRUE",0.0,0.0,4,3,0,0,1,1,(none)
2368,triad,3,"W=XNOR,S=~W&C,C=FALSE",0.0,0.0,4,4,1,0,1,1,~W&C
2369,triad,3,"W=XNOR,S=~W&C,C=NOR",0.830075,0.48421,6,6,1,0,1,1,~W&C
2370,triad,3,"W=XNOR,S=~W&C,C=W&~C",0.415037,0.207519,6,6,1,0,1,1,~W&C
2371,triad,3,"W=XNOR,S=~W&C,C=~C",2.0,0.610025,6,5,1,0,1,1,~W&C
2372,triad,3,"W=XNOR,S=~W&C,C=~W&C",0.830075,0.470376,5,6,1,0,1,1,~W&C
2373,triad,3,"W=XNOR,S=~W&C,C=~W",0.415037,0.138346,6,5,1,0,1,1,~W&C
2374,triad,3,"W=XNOR,S=~W&C,C=XOR",0.415037,0.345865,6,6,1,0,1,1,~W&C
2375,triad,3,"W=XNOR,S=~W&C,C=NAND",0.830075,0.33203,5,6,1,0,1,1,~W&C
2376,triad,3,"W=XNOR,S=~W&C,C=AND",0.830075,0.387368,5,6,1,0,1,1,~W&C
2377,triad,3,"W=XNOR,S=~W&C,C=XNOR",2.0,0.610025,6,6,1,0,1,1,~W&C
2378,triad,3,"W=XNOR,S=~W&C,C=copyA",2.0,0.402506,6,5,1,0,1,1,~W&C
2379,triad,3,"W=XNOR,S=~W&C,C=A|~B",0.830075,0.387368,5,6,1,0,1,1,~W&C
2380,triad,3,"W=XNOR,S=~W&C,C=copyB",0.415037,0.345865,6,5,1,0,1,1,~W&C
2381,triad,3,"W=XNOR,S=~W&C,C=~A|B",0.830075,0.415037,6,6,1,0,1,1,~W&C
2382,triad,3,"W=XNOR,S=~W&C,C=OR",0.415037,0.207519,6,6,1,0,1,1,~W&C
2383,triad,3,"W=XNOR,S=~W&C,C=TRUE",0.0,0.0,4,4,1,0,1,1,~W&C
2384,triad,3,"W=XNOR,S=~W,C=FALSE",0.0,0.0,4,3,0,0,1,1,(none)
2385,triad,3,"W=XNOR,S=~W,C=NOR",2.0,0.402506,6,5,0,0,1,1,(none)
2386,triad,3,"W=XNOR,S=~W,C=W&~C",2.0,0.402506,6,5,0,0,1,1,(none)
2387,triad,3,"W=XNOR,S=~W,C=~C",2.0,2.0,8,4,0,0,1,1,(none)
2388,triad,3,"W=XNOR,S=~W,C=~W&C",0.415037,0.138346,6,5,0,0,1,1,(none)
2389,triad,3,"W=XNOR,S=~W,C=~W",0.0,0.0,4,4,0,0,1,1,(none)
2390,triad,3,"W=XNOR,S=~W,C=XOR",2.0,2.0,8,5,0,0,1,1,(none)
2391,triad,3,"W=XNOR,S=~W,C=NAND",0.415037,0.138346,6,5,0,0,1,1,(none)
2392,triad,3,"W=XNOR,S=~W,C=AND",0.415037,0.138346,6,5,0,0,1,1,(none)
2393,triad,3,"W=XNOR,S=~W,C=XNOR",2.0,2.0,8,5,0,0,1,1,(none)
2394,triad,3,"W=XNOR,S=~W,C=copyA",0.0,0.0,4,4,0,0,1,1,(none)
2395,triad,3,"W=XNOR,S=~W,C=A|~B",0.415037,0.138346,6,5,0,0,1,1,(none)
2396,triad,3,"W=XNOR,S=~W,C=copyB",2.0,2.0,8,4,0,0,1,1,(none)
2397,triad,3,"W=XNOR,S=~W,C=~A|B",2.0,0.402506,6,5,0,0,1,1,(none)
2398,triad,3,"W=XNOR,S=~W,C=OR",2.0,0.402506,6,5,0,0,1,1,(none)
2399,triad,3,"W=XNOR,S=~W,C=TRUE",0.0,0.0,4,3,0,0,1,1,(none)
2400,triad,3,"W=XNOR,S=XOR,C=FALSE",0.0,0.0,4,4,1,0,1,1,XOR
2401,triad,3,"W=XNOR,S=XOR,C=NOR",0.415037,0.345865,6,6,1,0,1,1,XOR
2402,triad,3,"W=XNOR,S=XOR,C=W&~C",0.415037,0.345865,6,6,1,0,1,1,XOR
2403,triad,3,"W=XNOR,S=XOR,C=~C",2.0,2.0,8,5,1,0,1,1,XOR
2404,triad,3,"W=XNOR,S=XOR,C=~W&C",0.415037,0.345865,6,6,1,0,1,1,XOR
2405,triad,3,"W=XNOR,S=XOR,C=~W",2.0,2.0,8,5,1,0,1,1,XOR
2406,triad,3,"W=XNOR,S=XOR,C=XOR",1.5,1.5,4,6,1,0,1,1,XOR
2407,triad,3,"W=XNOR,S=XOR,C=NAND",0.415037,0.345865,6,6,1,0,1,1,XOR
2408,triad,3,"W=XNOR,S=XOR,C=AND",0.415037,0.345865,6,6,1,0,1,1,XOR
2409,triad,3,"W=XNOR,S=XOR,C=XNOR",1.5,1.5,4,6,1,0,1,1,XOR
2410,triad,3,"W=XNOR,S=XOR,C=copyA",2.0,2.0,8,5,1,0,1,1,XOR
2411,triad,3,"W=XNOR,S=XOR,C=A|~B",0.415037,0.345865,6,6,1,0,1,1,XOR
2412,triad,3,"W=XNOR,S=XOR,C=copyB",2.0,2.0,8,5,1,0,1,1,XOR
2413,triad,3,"W=XNOR,S=XOR,C=~A|B",0.415037,0.345865,6,6,1,0,1,1,XOR
2414,triad,3,"W=XNOR,S=XOR,C=OR",0.415037,0.345865,6,6,1,0,1,1,XOR
2415,triad,3,"W=XNOR,S=XOR,C=TRUE",0.0,0.0,4,4,1,0,1,1,XOR
2416,triad,3,"W=XNOR,S=NAND,C=FALSE",0.0,0.0,4,4,1,0,1,1,NAND
2417,triad,3,"W=XNOR,S=NAND,C=NOR",0.830075,0.415037,6,6,1,0,1,1,NAND
2418,triad,3,"W=XNOR,S=NAND,C=W&~C",0.415037,0.207519,6,6,1,0,1,1,NAND
2419,triad,3,"W=XNOR,S=NAND,C=~C",0.415037,0.345865,6,5,1,0,1,1,NAND
2420,triad,3,"W=XNOR,S=NAND,C=~W&C",0.830075,0.33203,5,6,1,0,1,1,NAND
2421,triad,3,"W=XNOR,S=NAND,C=~W",0.415037,0.138346,6,5,1,0,1,1,NAND
2422,triad,3,"W=XNOR,S=NAND,C=XOR",0.415037,0.345865,6,6,1,0,1,1,NAND
2423,triad,3,"W=XNOR,S=NAND,C=NAND",0.830075,0.415037,5,6,1,0,1,1,NAND
2424,triad,3,"W=XNOR,S=NAND,C=AND",0.830075,0.33203,5,6,1,0,1,1,NAND
2425,triad,3,"W=XNOR,S=NAND,C=XNOR",2.0,0.610025,6,6,1,0,1,1,NAND
2426,triad,3,"W=XNOR,S=NAND,C=copyA",2.0,0.402506,6,5,1,0,1,1,NAND
2427,triad,3,"W=XNOR,S=NAND,C=A|~B",0.830075,0.33203,5,6,1,0,1,1,NAND
2428,triad,3,"W=XNOR,S=NAND,C=copyB",2.0,0.610025,6,5,1,0,1,1,NAND
2429,triad,3,"W=XNOR,S=NAND,C=~A|B",0.830075,0.48421,6,6,1,0,1,1,NAND
2430,triad,3,"W=XNOR,S=NAND,C=OR",0.415037,0.207519,6,6,1,0,1,1,NAND
2431,triad,3,"W=XNOR,S=NAND,C=TRUE",0.0,0.0,4,4,1,0,1,1,NAND
2432,triad,3,"W=XNOR,S=AND,C=FALSE",0.0,0.0,4,4,1,0,1,1,AND
2433,triad,3,"W=XNOR,S=AND,C=NOR",0.415037,0.207519,6,6,1,0,1,1,AND
2434,triad,3,"W=XNOR,S=AND,C=W&~C",0.830075,0.415037,6,6,1,0,1,1,AND
2435,triad,3,"W=XNOR,S=AND,C=~C",0.415037,0.345865,6,5,1,0,1,1,AND
2436,triad,3,"W=XNOR,S=AND,C=~W&C",0.830075,0.33203,5,6,1,0,1,1,AND
2437,triad,3,"W=XNOR,S=AND,C=~W",0.415037,0.138346,6,5,1,0,1,1,AND
2438,triad,3,"W=XNOR,S=AND,C=XOR",0.415037,0.345865,6,6,1,0,1,1,AND
2439,triad,3,"W=XNOR,S=AND,C=NAND",0.830075,0.33203,5,6,1,0,1,1,AND
2440,triad,3,"W=XNOR,S=AND,C=AND",1.0,0.53203,5,6,1,0,1,1,AND
2441,triad,3,"W=XNOR,S=AND,C=XNOR",2.0,0.610025,6,6,1,0,1,1,AND
2442,triad,3,"W=XNOR,S=AND,C=copyA",2.0,0.402506,6,5,1,0,1,1,AND
2443,triad,3,"W=XNOR,S=AND,C=A|~B",0.415037,0.249022,5,6,1,0,1,1,AND
2444,triad,3,"W=XNOR,S=AND,C=copyB",2.0,0.610025,6,5,1,0,1,1,AND
2445,triad,3,"W=XNOR,S=AND,C=~A|B",0.415037,0.207519,6,6,1,0,1,1,AND
2446,triad,3,"W=XNOR,S=AND,C=OR",0.830075,0.48421,6,6,1,0,1,1,AND
2447,triad,3,"W=XNOR,S=AND,C=TRUE",0.0,0.0,4,4,1,0,1,1,AND
2448,triad,3,"W=XNOR,S=XNOR,C=FALSE",0.0,0.0,4,4,1,0,1,1,XNOR
2449,triad,3,"W=XNOR,S=XNOR,C=NOR",2.0,0.610025,6,6,1,0,1,1,XNOR
2450,triad,3,"W=XNOR,S=XNOR,C=W&~C",2.0,0.610025,6,6,1,0,1,1,XNOR
2451,triad,3,"W=XNOR,S=XNOR,C=~C",2.0,2.0,8,5,1,0,1,1,XNOR
2452,triad,3,"W=XNOR,S=XNOR,C=~W&C",2.0,0.610025,6,6,1,0,1,1,XNOR
2453,triad,3,"W=XNOR,S=XNOR,C=~W",2.0,2.0,8,5,1,0,1,1,XNOR
2454,triad,3,"W=XNOR,S=XNOR,C=XOR",1.5,1.5,4,6,1,0,1,1,XNOR
2455,triad,3,"W=XNOR,S=XNOR,C=NAND",2.0,0.610025,6,6,1,0,1,1,XNOR
2456,triad,3,"W=XNOR,S=XNOR,C=AND",2.0,0.610025,6,6,1,0,1,1,XNOR
2457,triad,3,"W=XNOR,S=XNOR,C=XNOR",1.5,1.5,4,6,1,0,1,1,XNOR
2458,triad,3,"W=XNOR,S=XNOR,C=copyA",2.0,2.0,8,5,1,0,1,1,XNOR
2459,triad,3,"W=XNOR,S=XNOR,C=A|~B",2.0,0.610025,6,6,1,0,1,1,XNOR
2460,triad,3,"W=XNOR,S=XNOR,C=copyB",2.0,2.0,8,5,1,0,1,1,XNOR
2461,triad,3,"W=XNOR,S=XNOR,C=~A|B",2.0,0.610025,6,6,1,0,1,1,XNOR
2462,triad,3,"W=XNOR,S=XNOR,C=OR",2.0,0.610025,6,6,1,0,1,1,XNOR
2463,triad,3,"W=XNOR,S=XNOR,C=TRUE",0.0,0.0,4,4,1,0,1,1,XNOR
2464,triad,3,"W=XNOR,S=copyA,C=FALSE",0.0,0.0,4,3,0,0,1,1,(none)
2465,triad,3,"W=XNOR,S=copyA,C=NOR",0.415037,0.138346,6,5,0,0,1,1,(none)
2466,triad,3,"W=XNOR,S=copyA,C=W&~C",0.415037,0.138346,6,5,0,0,1,1,(none)
2467,triad,3,"W=XNOR,S=copyA,C=~C",2.0,2.0,8,4,0,0,1,1,(none)
2468,triad,3,"W=XNOR,S=copyA,C=~W&C",2.0,0.402506,6,5,0,0,1,1,(none)
2469,triad,3,"W=XNOR,S=copyA,C=~W",0.0,0.0,4,4,0,0,1,1,(none)
2470,triad,3,"W=XNOR,S=copyA,C=XOR",2.0,2.0,8,5,0,0,1,1,(none)
2471,triad,3,"W=XNOR,S=copyA,C=NAND",2.0,0.402506,6,5,0,0,1,1,(none)
2472,triad,3,"W=XNOR,S=copyA,C=AND",2.0,0.402506,6,5,0,0,1,1,(none)
2473,triad,3,"W=XNOR,S=copyA,C=XNOR",2.0,2.0,8,5,0,0,1,1,(none)
2474,triad,3,"W=XNOR,S=copyA,C=copyA",0.0,0.0,4,4,0,0,1,1,(none)
2475,triad,3,"W=XNOR,S=copyA,C=A|~B",2.0,0.402506,6,5,0,0,1,1,(none)
2476,triad,3,"W=XNOR,S=copyA,C=copyB",2.0,2.0,8,4,0,0,1,1,(none)
2477,triad,3,"W=XNOR,S=copyA,C=~A|B",0.415037,0.138346,6,5,0,0,1,1,(none)
2478,triad,3,"W=XNOR,S=copyA,C=OR",0.415037,0.138346,6,5,0,0,1,1,(none)
2479,triad,3,"W=XNOR,S=copyA,C=TRUE",0.0,0.0,4,3,0,0,1,1,(none)
2480,triad,3,"W=XNOR,S=A|~B,C=FALSE",0.0,0.0,4,4,1,0,1,1,A|~B
2481,triad,3,"W=XNOR,S=A|~B,C=NOR",0.415037,0.207519,6,6,1,0,1,1,A|~B
2482,triad,3,"W=XNOR,S=A|~B,C=W&~C",0.830075,0.48421,6,6,1,0,1,1,A|~B
2483,triad,3,"W=XNOR,S=A|~B,C=~C",2.0,0.610025,6,5,1,0,1,1,A|~B
2484,triad,3,"W=XNOR,S=A|~B,C=~W&C",0.830075,0.387368,5,6,1,0,1,1,A|~B
2485,triad,3,"W=XNOR,S=A|~B,C=~W",0.415037,0.138346,6,5,1,0,1,1,A|~B
2486,triad,3,"W=XNOR,S=A|~B,C=XOR",0.415037,0.345865,6,6,1,0,1,1,A|~B
2487,triad,3,"W=XNOR,S=A|~B,C=NAND",0.830075,0.387368,5,6,1,0,1,1,A|~B
2488,triad,3,"W=XNOR,S=A|~B,C=AND",0.415037,0.304361,5,6,1,0,1,1,A|~B
2489,triad,3,"W=XNOR,S=A|~B,C=XNOR",2.0,0.610025,6,6,1,0,1,1,A|~B
2490,triad,3,"W=XNOR,S=A|~B,C=copyA",2.0,0.402506,6,5,1,0,1,1,A|~B
2491,triad,3,"W=XNOR,S=A|~B,C=A|~B",1.0,0.53203,5,6,1,0,1,1,A|~B
2492,triad,3,"W=XNOR,S=A|~B,C=copyB",0.415037,0.345865,6,5,1,0,1,1,A|~B
2493,triad,3,"W=XNOR,S=A|~B,C=~A|B",0.415037,0.207519,6,6,1,0,1,1,A|~B
2494,triad,3,"W=XNOR,S=A|~B,C=OR",0.830075,0.415037,6,6,1,0,1,1,A|~B
2495,triad,3,"W=XNOR,S=A|~B,C=TRUE",0.0,0.0,4,4,1,0,1,1,A|~B
2496,triad,3,"W=XNOR,S=copyB,C=FALSE",0.0,0.0,4,3,0,0,1,1,(none)
2497,triad,3,"W=XNOR,S=copyB,C=NOR",2.0,0.610025,6,5,0,0,1,1,(none)
2498,triad,3,"W=XNOR,S=copyB,C=W&~C",0.415037,0.345865,6,5,0,0,1,1,(none)
2499,triad,3,"W=XNOR,S=copyB,C=~C",0.5,0.5,4,4,0,0,1,1,(none)
2500,triad,3,"W=XNOR,S=copyB,C=~W&C",0.415037,0.345865,6,5,0,0,1,1,(none)
2501,triad,3,"W=XNOR,S=copyB,C=~W",2.0,2.0,8,4,0,0,1,1,(none)
2502,triad,3,"W=XNOR,S=copyB,C=XOR",2.0,2.0,8,5,0,0,1,1,(none)
2503,triad,3,"W=XNOR,S=copyB,C=NAND",2.0,0.610025,6,5,0,0,1,1,(none)
2504,triad,3,"W=XNOR,S=copyB,C=AND",2.0,0.610025,6,5,0,0,1,1,(none)
2505,triad,3,"W=XNOR,S=copyB,C=XNOR",2.0,2.0,8,5,0,0,1,1,(none)
2506,triad,3,"W=XNOR,S=copyB,C=copyA",2.0,2.0,8,4,0,0,1,1,(none)
2507,triad,3,"W=XNOR,S=copyB,C=A|~B",0.415037,0.345865,6,5,0,0,1,1,(none)
2508,triad,3,"W=XNOR,S=copyB,C=copyB",0.5,0.5,4,4,0,0,1,1,(none)
2509,triad,3,"W=XNOR,S=copyB,C=~A|B",0.415037,0.345865,6,5,0,0,1,1,(none)
