n_edges,n_bidir,strongly_connected,syn_sum,syn_min,syn_max,n_fixed,n_reachable,invertible,max_period,triadic,idx,struct_fragility,dyn_fragility,syn_fragility,n_parity,n_affine,n_both_dep,mean_balance
7.0,3.0,0.0,3.0,0.0,1.0,2.0,8.0,0.0,2.0,0,418,0.85,0.9,1.0,0,2,3,0.5
10.0,5.0,1.0,3.0,0.0,1.0,1.0,16.0,0.0,4.0,1,419,0.45,0.9,1.0,2,2,5,0.3
7.0,4.0,0.0,2.0,0.0,1.0,1.0,14.0,0.0,1.0,0,420,0.7,0.95,1.0,1,3,3,0.4
8.0,4.0,0.0,3.0,0.0,1.0,1.0,9.0,0.0,1.0,0,421,0.65,0.75,1.0,1,2,4,0.5
8.0,4.0,0.0,3.0,0.0,1.0,3.0,9.0,0.0,2.0,0,422,0.85,0.8,1.0,0,2,3,0.3
7.0,3.0,0.0,3.0,0.0,1.0,2.0,7.0,0.0,1.0,0,423,0.85,0.95,1.0,0,2,3,0.5
9.0,5.0,1.0,4.0,0.0,1.0,1.0,14.0,0.0,1.0,1,424,0.8,0.95,1.0,0,1,4,0.4
9.0,5.0,1.0,4.0,0.0,1.0,1.0,14.0,0.0,1.0,1,425,0.8,0.95,1.0,0,1,4,0.4
8.0,4.0,0.0,3.0,0.0,1.0,1.0,12.0,0.0,1.0,0,426,0.65,0.9,1.0,1,2,4,0.5
6.0,3.0,0.0,2.0,0.0,1.0,1.0,9.0,0.0,3.0,0,427,0.9,0.95,1.0,0,3,2,0.4
8.0,4.0,0.0,4.0,0.0,1.0,1.0,12.0,0.0,1.0,0,428,0.8,0.6,1.0,0,1,4,0.6
7.0,4.0,0.0,2.0,0.0,1.0,0.0,12.0,0.0,5.0,0,429,0.9,0.75,1.0,0,3,2,0.2
7.0,2.0,0.0,2.0,0.0,1.0,2.0,6.0,0.0,2.0,0,430,0.7,0.75,1.0,1,3,3,0.4
8.0,3.0,0.0,3.0,0.0,1.0,1.0,10.0,0.0,2.0,0,431,0.65,0.9,1.0,1,2,4,0.5
9.0,5.0,1.0,4.0,0.0,1.0,1.0,15.0,0.0,1.0,0,432,0.8,0.95,1.0,0,1,4,0.4
6.0,2.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,4.0,0,433,0.75,0.75,1.0,1,4,2,0.3
10.0,4.0,0.0,3.0,0.0,1.0,1.0,8.0,0.0,1.0,0,434,0.45,0.8,1.0,2,2,5,0.3
9.0,5.0,1.0,4.0,0.0,1.0,1.0,16.0,0.0,4.0,1,435,0.8,0.95,1.0,0,1,4,0.4
3.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0,436,0.8,0.7,1.0,1,5,1,0.6
9.0,5.0,0.0,2.0,0.0,1.0,2.0,20.0,0.0,2.0,0,437,0.5,1.0,1.0,2,3,4,0.2
8.0,5.0,1.0,2.0,0.0,1.0,2.0,24.0,0.0,2.0,0,438,0.7,0.95,1.0,1,3,3,0.2
9.0,4.0,0.0,2.0,0.0,1.0,2.0,14.0,0.0,2.0,0,439,0.5,1.0,1.0,2,3,4,0.2
8.0,3.0,0.0,3.0,0.0,1.0,2.0,10.0,0.0,2.0,0,440,0.65,0.8,1.0,1,2,4,0.5
7.0,4.0,0.0,2.0,0.0,1.0,1.0,10.0,0.0,2.0,0,441,0.9,0.85,1.0,0,3,2,0.2
8.0,4.0,0.0,2.0,0.0,1.0,1.0,14.0,0.0,3.0,0,442,0.7,0.9,1.0,1,3,3,0.2
7.0,4.0,0.0,3.0,0.0,1.0,2.0,10.0,0.0,2.0,0,443,0.85,0.85,1.0,0,2,3,0.5
4.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0,444,0.95,0.9,1.0,0,4,1,0.5
8.0,4.0,0.0,3.0,0.0,1.0,2.0,12.0,0.0,1.0,0,445,0.85,0.95,1.0,0,2,3,0.3
9.0,5.0,0.0,2.0,0.0,1.0,0.0,20.0,0.0,5.0,0,446,0.5,0.95,1.0,2,3,4,0.2
7.0,3.0,0.0,3.0,0.0,1.0,2.0,6.0,0.0,2.0,0,447,0.85,0.7,1.0,0,2,3,0.5
8.0,4.0,0.0,2.0,0.0,1.0,1.0,14.0,0.0,3.0,0,448,0.5,0.95,1.0,2,3,4,0.4
10.0,4.0,0.0,4.0,0.0,1.0,1.0,8.0,0.0,1.0,0,449,0.6,0.9,1.0,1,1,5,0.4
10.0,5.0,1.0,4.0,0.0,1.0,0.0,18.0,0.0,3.0,1,450,0.6,0.95,1.0,1,1,5,0.4
9.0,4.0,0.0,4.0,0.0,1.0,0.0,12.0,0.0,4.0,0,451,0.8,0.65,1.0,0,1,4,0.4
8.0,3.0,0.0,4.0,0.0,1.0,1.0,7.0,0.0,1.0,0,452,0.8,0.9,1.0,0,1,4,0.6
8.0,5.0,1.0,3.0,0.0,1.0,1.0,15.0,0.0,1.0,0,453,0.85,1.0,1.0,0,2,3,0.3
7.0,3.0,0.0,3.0,0.0,1.0,2.0,9.0,0.0,2.0,0,454,0.85,0.7,1.0,0,2,3,0.5
7.0,4.0,0.0,3.0,0.0,1.0,1.0,7.0,0.0,1.0,0,455,0.85,1.0,1.0,0,2,3,0.5
8.0,3.0,0.0,2.0,0.0,1.0,1.0,11.0,0.0,2.0,0,456,0.5,1.0,1.0,2,3,4,0.4
9.0,5.0,1.0,3.0,0.0,1.0,1.0,14.0,0.0,4.0,1,457,0.65,0.65,1.0,1,2,4,0.3
8.0,4.0,0.0,1.0,0.0,1.0,0.0,16.0,0.0,4.0,0,458,0.55,0.85,1.0,2,4,3,0.1
8.0,4.0,0.0,3.0,0.0,1.0,1.0,10.0,0.0,1.0,0,459,0.65,0.75,1.0,1,2,4,0.5
10.0,5.0,1.0,5.0,1.0,1.0,0.0,16.0,0.0,9.0,1,460,0.75,0.95,1.0,0,0,5,0.5
9.0,5.0,1.0,4.0,0.0,1.0,1.0,14.0,0.0,1.0,1,461,0.8,0.9,1.0,0,1,4,0.4
7.0,4.0,0.0,1.0,0.0,1.0,1.0,16.0,0.0,7.0,0,462,0.75,0.8,1.0,1,4,2,0.1
7.0,3.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,1.0,0,463,0.55,1.0,1.0,2,4,3,0.3
7.0,3.0,0.0,3.0,0.0,1.0,1.0,9.0,0.0,1.0,0,464,0.85,1.0,1.0,0,2,3,0.5
7.0,3.0,0.0,2.0,0.0,1.0,2.0,8.0,0.0,2.0,0,465,0.9,0.45,1.0,0,3,2,0.2
6.0,4.0,0.0,2.0,0.0,1.0,1.0,8.0,0.0,1.0,0,466,0.9,0.8,1.0,0,3,2,0.4
10.0,5.0,1.0,4.0,0.0,1.0,1.0,17.0,0.0,5.0,1,467,0.6,0.95,1.0,1,1,5,0.4
9.0,3.0,0.0,4.0,0.0,1.0,1.0,8.0,0.0,1.0,0,468,0.8,0.7,1.0,0,1,4,0.4
6.0,2.0,0.0,2.0,0.0,1.0,2.0,7.0,0.0,2.0,0,469,0.7,0.95,1.0,1,3,3,0.6
8.0,3.0,0.0,3.0,0.0,1.0,2.0,7.0,0.0,2.0,0,470,0.65,0.9,1.0,1,2,4,0.5
7.0,4.0,0.0,2.0,0.0,1.0,1.0,10.0,0.0,1.0,0,471,0.7,0.9,1.0,1,3,3,0.4
9.0,5.0,1.0,4.0,0.0,1.0,2.0,13.0,0.0,2.0,0,472,0.8,0.9,1.0,0,1,4,0.4
7.0,2.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,1.0,0,473,0.55,0.9,1.0,2,4,3,0.3
10.0,5.0,1.0,5.0,1.0,1.0,2.0,14.0,0.0,1.0,0,474,0.75,0.85,1.0,0,0,5,0.5
7.0,4.0,0.0,2.0,0.0,1.0,1.0,12.0,0.0,2.0,0,475,0.7,1.0,1.0,1,3,3,0.4
8.0,5.0,1.0,3.0,0.0,1.0,3.0,9.0,0.0,2.0,0,476,0.85,0.9,1.0,0,2,3,0.3
8.0,5.0,1.0,2.0,0.0,1.0,3.0,20.0,0.0,8.0,1,477,0.7,1.0,1.0,1,3,3,0.2
5.0,3.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0,4.0,0,478,0.9,0.7,1.0,0,3,2,0.6
5.0,2.0,0.0,2.0,0.0,1.0,1.0,5.0,0.0,1.0,0,479,0.9,0.85,1.0,0,3,2,0.6
8.0,4.0,0.0,3.0,0.0,1.0,0.0,9.0,0.0,4.0,0,480,0.85,0.8,1.0,0,2,3,0.3
6.0,3.0,0.0,3.0,0.0,1.0,1.0,6.0,0.0,3.0,0,481,0.85,0.85,1.0,0,2,3,0.7
8.0,4.0,0.0,3.0,0.0,1.0,1.0,11.0,0.0,4.0,0,482,0.85,1.0,1.0,0,2,3,0.3
8.0,4.0,0.0,2.0,0.0,1.0,1.0,12.0,0.0,8.0,0,483,0.7,0.75,1.0,1,3,3,0.2
9.0,4.0,0.0,2.0,0.0,1.0,2.0,12.0,0.0,4.0,0,484,0.5,1.0,1.0,2,3,4,0.2
10.0,4.0,0.0,4.0,0.0,1.0,1.0,11.0,0.0,1.0,0,485,0.6,0.8,1.0,1,1,5,0.4
8.0,3.0,0.0,3.0,0.0,1.0,1.0,8.0,0.0,1.0,0,486,0.65,0.8,1.0,1,2,4,0.5
9.0,5.0,1.0,2.0,0.0,1.0,0.0,20.0,0.0,7.0,1,487,0.5,1.0,1.0,2,3,4,0.2
10.0,4.0,0.0,2.0,0.0,1.0,0.0,10.0,0.0,4.0,0,488,0.3,1.0,1.0,3,3,5,0.2
5.0,2.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,1.0,0,489,0.75,0.7,1.0,1,4,2,0.5
5.0,2.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,4.0,0,490,0.75,0.8,1.0,1,4,2,0.5
7.0,4.0,0.0,3.0,0.0,1.0,1.0,10.0,0.0,1.0,0,491,0.85,0.75,1.0,0,2,3,0.5
9.0,5.0,1.0,4.0,0.0,1.0,1.0,15.0,0.0,4.0,0,492,0.8,0.85,1.0,0,1,4,0.4
7.0,4.0,0.0,3.0,0.0,1.0,0.0,9.0,0.0,5.0,0,493,0.85,1.0,1.0,0,2,3,0.5
7.0,3.0,0.0,2.0,0.0,1.0,2.0,9.0,0.0,2.0,0,494,0.7,0.95,1.0,1,3,3,0.4
10.0,4.0,0.0,4.0,0.0,1.0,1.0,10.0,0.0,2.0,0,495,0.6,0.8,1.0,1,1,5,0.4
8.0,5.0,1.0,3.0,0.0,1.0,0.0,16.0,0.0,4.0,1,496,0.85,0.95,1.0,0,2,3,0.3
8.0,3.0,0.0,4.0,0.0,1.0,1.0,8.0,0.0,1.0,0,497,0.8,0.7,1.0,0,1,4,0.6
9.0,4.0,0.0,3.0,0.0,1.0,1.0,13.0,0.0,6.0,0,498,0.65,1.0,1.0,1,2,4,0.3
8.0,4.0,0.0,4.0,0.0,1.0,1.0,12.0,0.0,1.0,0,499,0.8,0.9,1.0,0,1,4,0.6
