n_edges,n_bidir,strongly_connected,syn_sum,syn_min,syn_max,n_fixed,n_reachable,invertible,max_period,triadic,idx,struct_fragility,dyn_fragility,syn_fragility,n_parity,n_affine,n_both_dep,mean_balance
5.0,4.0,1.0,1.0,0.0,1.0,2.0,12.0,0.0,2.0,1,615,0.9375,1.0,1.0,0,3,1,0.125
8.0,4.0,1.0,3.0,0.0,1.0,1.0,8.0,0.0,1.0,0,616,0.5625,0.875,1.0,1,1,4,0.375
8.0,4.0,1.0,4.0,1.0,1.0,0.0,8.0,0.0,6.0,1,617,0.75,0.875,1.0,0,0,4,0.5
6.0,3.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,3.0,0,618,0.875,0.75,1.0,0,2,2,0.25
6.0,3.0,0.0,3.0,0.0,1.0,1.0,5.0,0.0,1.0,0,619,0.8125,0.75,1.0,0,1,3,0.625
6.0,3.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,5.0,0,620,0.875,0.5625,1.0,0,2,2,0.25
4.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,2.0,0,621,0.75,1.0,1.0,1,4,1,0.25
4.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,0,622,0.75,0.875,1.0,1,4,1,0.25
8.0,4.0,1.0,2.0,0.0,1.0,0.0,10.0,0.0,5.0,1,623,0.375,0.9375,1.0,2,2,4,0.25
4.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,0,624,0.875,0.875,1.0,0,2,2,0.75
6.0,4.0,1.0,2.0,0.0,1.0,1.0,9.0,0.0,1.0,1,625,0.875,0.875,1.0,0,2,2,0.25
7.0,3.0,0.0,2.0,0.0,1.0,0.0,7.0,0.0,5.0,0,626,0.625,0.875,1.0,1,2,3,0.25
8.0,4.0,1.0,3.0,0.0,1.0,1.0,8.0,0.0,1.0,0,627,0.5625,0.875,1.0,1,1,4,0.375
7.0,3.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,3.0,0,628,0.625,0.875,1.0,1,2,3,0.25
5.0,3.0,0.0,1.0,0.0,1.0,2.0,6.0,0.0,1.0,0,629,0.9375,1.0,1.0,0,3,1,0.125
7.0,3.0,0.0,3.0,0.0,1.0,3.0,6.0,0.0,2.0,0,630,0.8125,0.8125,1.0,0,1,3,0.375
8.0,4.0,1.0,4.0,1.0,1.0,2.0,8.0,0.0,2.0,0,631,0.75,0.8125,1.0,0,0,4,0.5
6.0,3.0,0.0,2.0,0.0,1.0,1.0,8.0,0.0,2.0,0,632,0.625,0.9375,1.0,1,2,3,0.5
4.0,1.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,0,633,0.875,0.75,1.0,0,2,2,0.75
5.0,3.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0,634,0.5,0.875,1.0,2,4,2,0.25
4.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0,635,0.75,1.0,1.0,1,4,1,0.25
4.0,2.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,2.0,0,636,0.6875,0.75,1.0,1,3,2,0.625
6.0,3.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,3.0,0,637,0.6875,0.75,1.0,1,3,2,0.125
6.0,4.0,1.0,2.0,0.0,1.0,0.0,6.0,0.0,4.0,0,638,0.875,0.875,1.0,0,2,2,0.25
7.0,4.0,1.0,1.0,0.0,1.0,3.0,12.0,0.0,2.0,1,639,0.4375,1.0,1.0,2,3,3,0.125
7.0,3.0,0.0,3.0,0.0,1.0,1.0,5.0,0.0,3.0,0,640,0.8125,0.875,1.0,0,1,3,0.375
7.0,3.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,3.0,0,641,0.625,0.875,1.0,1,2,3,0.25
6.0,4.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,4.0,0,642,0.6875,0.9375,1.0,1,3,2,0.125
7.0,3.0,0.0,3.0,0.0,1.0,2.0,5.0,0.0,1.0,0,643,0.8125,0.8125,1.0,0,1,3,0.375
4.0,2.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,2.0,0,644,0.9375,0.75,1.0,0,3,1,0.375
6.0,4.0,1.0,2.0,0.0,1.0,0.0,12.0,0.0,4.0,1,645,0.875,0.9375,1.0,0,2,2,0.25
5.0,3.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,2.0,0,646,0.9375,0.625,1.0,0,3,1,0.125
6.0,3.0,0.0,1.0,0.0,1.0,1.0,8.0,0.0,7.0,0,647,0.4375,0.75,1.0,2,3,3,0.375
7.0,4.0,1.0,2.0,0.0,1.0,2.0,8.0,0.0,1.0,1,648,0.625,1.0,1.0,1,2,3,0.25
4.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,0,649,0.75,0.875,1.0,1,4,1,0.25
6.0,4.0,1.0,2.0,0.0,1.0,1.0,10.0,0.0,3.0,1,650,0.875,1.0,1.0,0,2,2,0.25
5.0,3.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,5.0,0,651,0.9375,1.0,1.0,0,3,1,0.125
5.0,2.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,1.0,0,652,0.6875,0.875,1.0,1,3,2,0.375
6.0,4.0,0.0,2.0,0.0,1.0,0.0,9.0,0.0,4.0,0,653,0.875,0.875,1.0,0,2,2,0.25
6.0,3.0,0.0,2.0,0.0,1.0,0.0,7.0,0.0,5.0,0,654,0.625,0.9375,1.0,1,2,3,0.5
6.0,3.0,0.0,3.0,0.0,1.0,0.0,6.0,0.0,5.0,0,655,0.8125,0.8125,1.0,0,1,3,0.625
7.0,4.0,1.0,2.0,0.0,1.0,2.0,12.0,0.0,4.0,1,656,0.625,1.0,1.0,1,2,3,0.25
7.0,4.0,1.0,3.0,0.0,1.0,0.0,7.0,0.0,4.0,0,657,0.8125,1.0,1.0,0,1,3,0.375
6.0,3.0,0.0,3.0,0.0,1.0,1.0,7.0,0.0,1.0,0,658,0.8125,0.9375,1.0,0,1,3,0.625
6.0,3.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,3.0,0,659,0.6875,0.75,1.0,1,3,2,0.125
4.0,2.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,0,660,0.875,0.875,1.0,0,2,2,0.75
5.0,3.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0,6.0,0,661,0.875,0.75,1.0,0,2,2,0.5
5.0,3.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,1.0,0,662,0.875,0.875,1.0,0,2,2,0.5
8.0,4.0,1.0,4.0,1.0,1.0,1.0,9.0,0.0,3.0,1,663,0.75,0.75,1.0,0,0,4,0.5
8.0,4.0,1.0,2.0,0.0,1.0,2.0,10.0,0.0,2.0,1,664,0.375,0.9375,1.0,2,2,4,0.25
6.0,3.0,0.0,2.0,0.0,1.0,1.0,7.0,0.0,1.0,0,665,0.625,0.9375,1.0,1,2,3,0.5
7.0,4.0,1.0,2.0,0.0,1.0,1.0,10.0,0.0,4.0,1,666,0.625,0.9375,1.0,1,2,3,0.25
4.0,2.0,0.0,1.0,0.0,1.0,2.0,6.0,0.0,2.0,0,667,0.9375,0.75,1.0,0,3,1,0.375
5.0,4.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,7.0,1,668,0.75,0.875,1.0,1,4,1,0.0
4.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,0,669,0.6875,0.6875,1.0,1,3,2,0.625
8.0,4.0,1.0,3.0,0.0,1.0,1.0,8.0,0.0,2.0,1,670,0.5625,0.9375,1.0,1,1,4,0.375
8.0,4.0,1.0,3.0,0.0,1.0,0.0,9.0,0.0,4.0,1,671,0.5625,0.8125,1.0,1,1,4,0.375
6.0,4.0,1.0,1.0,0.0,1.0,2.0,8.0,0.0,1.0,1,672,0.6875,0.75,1.0,1,3,2,0.125
6.0,3.0,0.0,3.0,0.0,1.0,1.0,5.0,0.0,1.0,0,673,0.8125,0.875,1.0,0,1,3,0.625
6.0,2.0,0.0,3.0,0.0,1.0,1.0,4.0,0.0,1.0,0,674,0.8125,0.75,1.0,0,1,3,0.625
3.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,0,675,0.9375,0.6875,1.0,0,3,1,0.625
6.0,3.0,0.0,2.0,0.0,1.0,2.0,6.0,0.0,2.0,0,676,0.875,0.6875,1.0,0,2,2,0.25
7.0,4.0,1.0,3.0,0.0,1.0,1.0,8.0,0.0,1.0,1,677,0.8125,0.9375,1.0,0,1,3,0.375
7.0,4.0,1.0,1.0,0.0,1.0,0.0,12.0,0.0,9.0,1,678,0.4375,1.0,1.0,2,3,3,0.125
7.0,4.0,1.0,3.0,0.0,1.0,1.0,6.0,0.0,1.0,0,679,0.8125,0.8125,1.0,0,1,3,0.375
5.0,2.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,0,680,0.875,0.9375,1.0,0,2,2,0.5
5.0,2.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,4.0,0,681,0.875,0.9375,1.0,0,2,2,0.5
4.0,2.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,0,682,0.875,0.625,1.0,0,2,2,0.75
6.0,2.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,0,683,0.8125,0.8125,1.0,0,1,3,0.625
7.0,3.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,4.0,0,684,0.625,0.6875,1.0,1,2,3,0.25
4.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,0,685,0.875,0.875,1.0,0,2,2,0.75
6.0,3.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,4.0,0,686,0.625,0.875,1.0,1,2,3,0.5
5.0,2.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,0,687,0.875,0.9375,1.0,0,2,2,0.5
7.0,4.0,1.0,1.0,0.0,1.0,1.0,12.0,0.0,4.0,1,688,0.4375,1.0,1.0,2,3,3,0.125
6.0,3.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,3.0,0,689,0.875,0.6875,1.0,0,2,2,0.25
6.0,4.0,1.0,2.0,0.0,1.0,0.0,9.0,0.0,6.0,1,690,0.875,0.875,1.0,0,2,2,0.25
6.0,3.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,1.0,0,691,0.6875,0.8125,1.0,1,3,2,0.125
6.0,3.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,5.0,0,692,0.6875,0.75,1.0,1,3,2,0.125
6.0,3.0,0.0,1.0,0.0,1.0,1.0,8.0,0.0,2.0,0,693,0.6875,1.0,1.0,1,3,2,0.125
4.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0,694,0.6875,0.8125,1.0,1,3,2,0.625
5.0,4.0,1.0,1.0,0.0,1.0,1.0,12.0,0.0,3.0,1,695,0.9375,1.0,1.0,0,3,1,0.125
7.0,3.0,0.0,2.0,0.0,1.0,0.0,7.0,0.0,5.0,0,696,0.625,0.875,1.0,1,2,3,0.25
8.0,4.0,1.0,2.0,0.0,1.0,0.0,12.0,0.0,5.0,1,697,0.375,1.0,1.0,2,2,4,0.25
6.0,3.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,1.0,0,698,0.625,0.625,1.0,1,2,3,0.5
7.0,3.0,0.0,2.0,0.0,1.0,1.0,7.0,0.0,3.0,0,699,0.625,0.9375,1.0,1,2,3,0.25
8.0,4.0,1.0,3.0,0.0,1.0,1.0,9.0,0.0,3.0,1,700,0.5625,0.875,1.0,1,1,4,0.375
6.0,4.0,1.0,1.0,0.0,1.0,2.0,8.0,0.0,1.0,1,701,0.6875,0.875,1.0,1,3,2,0.125
6.0,3.0,0.0,3.0,0.0,1.0,0.0,6.0,0.0,4.0,0,702,0.8125,0.5,1.0,0,1,3,0.625
5.0,3.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,4.0,0,703,0.6875,0.75,1.0,1,3,2,0.375
5.0,3.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,1.0,0,704,0.875,0.625,1.0,0,2,2,0.5
4.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,0,705,0.6875,0.625,1.0,1,3,2,0.625
7.0,4.0,1.0,3.0,0.0,1.0,1.0,6.0,0.0,1.0,0,706,0.8125,0.75,1.0,0,1,3,0.375
6.0,4.0,1.0,1.0,0.0,1.0,1.0,12.0,0.0,1.0,1,707,0.6875,1.0,1.0,1,3,2,0.125
3.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0,708,0.9375,0.75,1.0,0,3,1,0.625
7.0,4.0,1.0,3.0,0.0,1.0,1.0,7.0,0.0,1.0,0,709,0.8125,1.0,1.0,0,1,3,0.375
5.0,3.0,0.0,2.0,0.0,1.0,1.0,5.0,0.0,3.0,0,710,0.875,0.9375,1.0,0,2,2,0.5
8.0,4.0,1.0,3.0,0.0,1.0,3.0,9.0,0.0,2.0,1,711,0.5625,0.875,1.0,1,1,4,0.375
6.0,3.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,1.0,0,712,0.625,0.75,1.0,1,2,3,0.5
8.0,4.0,1.0,3.0,0.0,1.0,0.0,10.0,0.0,4.0,1,713,0.5625,0.875,1.0,1,1,4,0.375
7.0,3.0,0.0,3.0,0.0,1.0,0.0,6.0,0.0,5.0,0,714,0.8125,0.8125,1.0,0,1,3,0.375
6.0,3.0,0.0,3.0,0.0,1.0,2.0,5.0,0.0,2.0,0,715,0.8125,0.9375,1.0,0,1,3,0.625
6.0,3.0,0.0,2.0,0.0,1.0,2.0,6.0,0.0,2.0,0,716,0.875,0.6875,1.0,0,2,2,0.25
7.0,3.0,0.0,2.0,0.0,1.0,0.0,7.0,0.0,3.0,0,717,0.625,1.0,1.0,1,2,3,0.25
8.0,4.0,1.0,3.0,0.0,1.0,1.0,7.0,0.0,3.0,1,718,0.5625,0.8125,1.0,1,1,4,0.375
5.0,3.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,1.0,0,719,0.875,0.8125,1.0,0,2,2,0.5
7.0,4.0,1.0,3.0,0.0,1.0,2.0,8.0,0.0,1.0,0,720,0.8125,0.9375,1.0,0,1,3,0.375
7.0,3.0,0.0,3.0,0.0,1.0,2.0,5.0,0.0,1.0,0,721,0.8125,0.875,1.0,0,1,3,0.375
7.0,4.0,1.0,3.0,0.0,1.0,1.0,7.0,0.0,1.0,0,722,0.8125,0.75,1.0,0,1,3,0.375
4.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,0,723,0.5,0.75,1.0,2,4,2,0.5
6.0,4.0,1.0,2.0,0.0,1.0,1.0,6.0,0.0,3.0,0,724,0.875,0.9375,1.0,0,2,2,0.25
7.0,4.0,1.0,3.0,0.0,1.0,2.0,9.0,0.0,1.0,1,725,0.8125,0.9375,1.0,0,1,3,0.375
6.0,3.0,0.0,2.0,0.0,1.0,0.0,7.0,0.0,5.0,0,726,0.875,1.0,1.0,0,2,2,0.25
8.0,3.0,0.0,3.0,0.0,1.0,2.0,6.0,0.0,1.0,0,727,0.5625,0.75,1.0,1,1,4,0.375
5.0,2.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,0,728,0.875,0.75,1.0,0,2,2,0.5
7.0,4.0,1.0,2.0,0.0,1.0,1.0,8.0,0.0,3.0,1,729,0.625,0.875,1.0,1,2,3,0.25
7.0,4.0,1.0,3.0,0.0,1.0,0.0,8.0,0.0,3.0,1,730,0.8125,0.9375,1.0,0,1,3,0.375
6.0,3.0,0.0,1.0,0.0,1.0,1.0,8.0,0.0,7.0,0,731,0.4375,0.75,1.0,2,3,3,0.375
8.0,4.0,1.0,4.0,1.0,1.0,1.0,8.0,0.0,4.0,1,732,0.75,0.875,1.0,0,0,4,0.5
8.0,4.0,1.0,2.0,0.0,1.0,2.0,10.0,0.0,6.0,1,733,0.375,0.9375,1.0,2,2,4,0.25
7.0,4.0,1.0,3.0,0.0,1.0,1.0,7.0,0.0,2.0,0,734,0.8125,0.875,1.0,0,1,3,0.375
8.0,4.0,1.0,3.0,0.0,1.0,2.0,10.0,0.0,4.0,1,735,0.5625,0.9375,1.0,1,1,4,0.375
6.0,3.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,2.0,0,736,0.625,0.8125,1.0,1,2,3,0.5
7.0,4.0,1.0,3.0,0.0,1.0,0.0,10.0,0.0,5.0,1,737,0.8125,0.8125,1.0,0,1,3,0.375
5.0,4.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,15.0,1,738,0.75,1.0,1.0,1,4,1,0.0
8.0,4.0,1.0,2.0,0.0,1.0,0.0,10.0,0.0,3.0,1,739,0.375,1.0,1.0,2,2,4,0.25
4.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0,740,0.75,0.875,1.0,1,4,1,0.25
6.0,3.0,0.0,1.0,0.0,1.0,1.0,8.0,0.0,3.0,0,741,0.6875,0.875,1.0,1,3,2,0.125
6.0,2.0,0.0,3.0,0.0,1.0,1.0,5.0,0.0,1.0,0,742,0.8125,0.6875,1.0,0,1,3,0.625
7.0,4.0,1.0,2.0,0.0,1.0,1.0,10.0,0.0,4.0,0,743,0.625,1.0,1.0,1,2,3,0.25
5.0,2.0,0.0,2.0,0.0,1.0,1.0,5.0,0.0,1.0,0,744,0.875,1.0,1.0,0,2,2,0.5
8.0,4.0,1.0,3.0,0.0,1.0,0.0,9.0,0.0,4.0,1,745,0.5625,0.9375,1.0,1,1,4,0.375
5.0,2.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,4.0,0,746,0.875,0.8125,1.0,0,2,2,0.5
6.0,4.0,1.0,2.0,0.0,1.0,1.0,6.0,0.0,1.0,0,747,0.875,1.0,1.0,0,2,2,0.25
8.0,4.0,1.0,4.0,1.0,1.0,2.0,8.0,0.0,2.0,1,748,0.75,0.875,1.0,0,0,4,0.5
6.0,2.0,0.0,1.0,0.0,1.0,2.0,6.0,0.0,2.0,0,749,0.4375,0.875,1.0,2,3,3,0.375
7.0,4.0,1.0,3.0,0.0,1.0,0.0,9.0,0.0,5.0,1,750,0.8125,0.9375,1.0,0,1,3,0.375
4.0,2.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,4.0,0,751,0.875,0.6875,1.0,0,2,2,0.75
7.0,4.0,1.0,2.0,0.0,1.0,1.0,10.0,0.0,8.0,1,752,0.625,1.0,1.0,1,2,3,0.25
4.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,0,753,0.875,0.875,1.0,0,2,2,0.75
6.0,3.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,2.0,0,754,0.875,0.8125,1.0,0,2,2,0.25
5.0,2.0,0.0,2.0,0.0,1.0,1.0,5.0,0.0,1.0,0,755,0.875,0.8125,1.0,0,2,2,0.5
8.0,4.0,1.0,2.0,0.0,1.0,0.0,10.0,0.0,3.0,1,756,0.375,0.9375,1.0,2,2,4,0.25
4.0,2.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,0,757,0.875,0.8125,1.0,0,2,2,0.75
7.0,4.0,1.0,2.0,0.0,1.0,1.0,10.0,0.0,4.0,1,758,0.625,1.0,1.0,1,2,3,0.25
7.0,4.0,1.0,3.0,0.0,1.0,2.0,7.0,0.0,1.0,1,759,0.8125,0.9375,1.0,0,1,3,0.375
6.0,4.0,1.0,1.0,0.0,1.0,2.0,6.0,0.0,1.0,1,760,0.6875,0.9375,1.0,1,3,2,0.125
5.0,2.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,4.0,0,761,0.6875,0.8125,1.0,1,3,2,0.375
5.0,2.0,0.0,2.0,0.0,1.0,1.0,5.0,0.0,1.0,0,762,0.875,1.0,1.0,0,2,2,0.5
5.0,3.0,0.0,2.0,0.0,1.0,1.0,8.0,0.0,2.0,0,763,0.875,0.9375,1.0,0,2,2,0.5
4.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0,764,0.6875,0.75,1.0,1,3,2,0.625
8.0,4.0,1.0,4.0,1.0,1.0,0.0,7.0,0.0,4.0,0,765,0.75,0.875,1.0,0,0,4,0.5
6.0,2.0,0.0,3.0,0.0,1.0,1.0,5.0,0.0,1.0,0,766,0.8125,0.625,1.0,0,1,3,0.625
8.0,4.0,1.0,1.0,0.0,1.0,1.0,12.0,0.0,1.0,1,767,0.1875,1.0,1.0,3,3,4,0.125
7.0,3.0,0.0,2.0,0.0,1.0,3.0,7.0,0.0,1.0,0,768,0.625,1.0,1.0,1,2,3,0.25
7.0,3.0,0.0,3.0,0.0,1.0,2.0,6.0,0.0,2.0,0,769,0.8125,0.9375,1.0,0,1,3,0.375
8.0,4.0,1.0,3.0,0.0,1.0,0.0,10.0,0.0,4.0,1,770,0.5625,0.875,1.0,1,1,4,0.375
4.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,0,771,0.6875,0.75,1.0,1,3,2,0.625
7.0,3.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,2.0,0,772,0.625,0.5,1.0,1,2,3,0.25
6.0,4.0,1.0,2.0,0.0,1.0,1.0,8.0,0.0,2.0,0,773,0.875,1.0,1.0,0,2,2,0.25
7.0,4.0,1.0,2.0,0.0,1.0,1.0,12.0,0.0,8.0,1,774,0.625,0.875,1.0,1,2,3,0.25
7.0,4.0,1.0,3.0,0.0,1.0,1.0,8.0,0.0,1.0,1,775,0.8125,0.875,1.0,0,1,3,0.375
5.0,3.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,3.0,0,776,0.6875,0.8125,1.0,1,3,2,0.375
5.0,3.0,0.0,1.0,0.0,1.0,1.0,8.0,0.0,7.0,0,777,0.6875,0.75,1.0,1,3,2,0.375
6.0,4.0,1.0,2.0,0.0,1.0,1.0,12.0,0.0,4.0,1,778,0.875,0.8125,1.0,0,2,2,0.25
8.0,3.0,0.0,3.0,0.0,1.0,1.0,8.0,0.0,2.0,0,779,0.5625,0.875,1.0,1,1,4,0.375
5.0,3.0,0.0,1.0,0.0,1.0,2.0,8.0,0.0,1.0,0,780,0.6875,0.9375,1.0,1,3,2,0.375
8.0,4.0,1.0,4.0,1.0,1.0,2.0,9.0,0.0,2.0,1,781,0.75,0.875,1.0,0,0,4,0.5
5.0,3.0,0.0,1.0,0.0,1.0,2.0,8.0,0.0,2.0,0,782,0.6875,0.75,1.0,1,3,2,0.375
5.0,3.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,3.0,0,783,0.9375,0.9375,1.0,0,3,1,0.125
5.0,2.0,0.0,2.0,0.0,1.0,1.0,5.0,0.0,1.0,0,784,0.875,0.875,1.0,0,2,2,0.5
6.0,4.0,1.0,2.0,0.0,1.0,1.0,10.0,0.0,4.0,1,785,0.875,0.9375,1.0,0,2,2,0.25
6.0,3.0,0.0,3.0,0.0,1.0,1.0,5.0,0.0,1.0,0,786,0.8125,0.9375,1.0,0,1,3,0.625
4.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,0,787,0.9375,0.625,1.0,0,3,1,0.375
4.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,0,788,0.875,0.625,1.0,0,2,2,0.75
4.0,2.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,0,789,0.875,0.8125,1.0,0,2,2,0.75
4.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0,790,0.6875,0.8125,1.0,1,3,2,0.625
6.0,3.0,0.0,1.0,0.0,1.0,2.0,6.0,0.0,1.0,0,791,0.6875,0.875,1.0,1,3,2,0.125
6.0,2.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,0,792,0.8125,0.8125,1.0,0,1,3,0.625
6.0,3.0,0.0,2.0,0.0,1.0,2.0,6.0,0.0,3.0,0,793,0.625,0.875,1.0,1,2,3,0.5
7.0,4.0,1.0,1.0,0.0,1.0,0.0,12.0,0.0,2.0,1,794,0.4375,1.0,1.0,2,3,3,0.125
7.0,4.0,1.0,2.0,0.0,1.0,2.0,8.0,0.0,3.0,1,795,0.625,1.0,1.0,1,2,3,0.25
6.0,4.0,1.0,2.0,0.0,1.0,1.0,8.0,0.0,1.0,1,796,0.875,0.8125,1.0,0,2,2,0.25
7.0,4.0,1.0,3.0,0.0,1.0,1.0,7.0,0.0,3.0,0,797,0.8125,0.9375,1.0,0,1,3,0.375
6.0,3.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,5.0,0,798,0.625,0.75,1.0,1,2,3,0.5
5.0,2.0,0.0,2.0,0.0,1.0,1.0,5.0,0.0,1.0,0,799,0.875,0.75,1.0,0,2,2,0.5
8.0,4.0,1.0,3.0,0.0,1.0,2.0,9.0,0.0,1.0,1,800,0.5625,0.8125,1.0,1,1,4,0.375
8.0,4.0,1.0,4.0,1.0,1.0,2.0,7.0,0.0,1.0,1,801,0.75,0.875,1.0,0,0,4,0.5
6.0,4.0,0.0,2.0,0.0,1.0,0.0,9.0,0.0,4.0,0,802,0.875,0.875,1.0,0,2,2,0.25
7.0,4.0,1.0,3.0,0.0,1.0,1.0,10.0,0.0,1.0,1,803,0.8125,0.8125,1.0,0,1,3,0.375
8.0,4.0,1.0,3.0,0.0,1.0,1.0,7.0,0.0,1.0,1,804,0.5625,0.875,1.0,1,1,4,0.375
8.0,4.0,1.0,2.0,0.0,1.0,0.0,10.0,0.0,3.0,1,805,0.375,1.0,1.0,2,2,4,0.25
6.0,2.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,0,806,0.8125,0.8125,1.0,0,1,3,0.625
3.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,0,807,1.0,0.625,1.0,0,4,0,0.25
6.0,2.0,0.0,2.0,0.0,1.0,2.0,4.0,0.0,2.0,0,808,0.875,0.5,1.0,0,2,2,0.25
7.0,4.0,1.0,2.0,0.0,1.0,1.0,9.0,0.0,1.0,1,809,0.625,0.9375,1.0,1,2,3,0.25
6.0,2.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,4.0,0,810,0.8125,0.8125,1.0,0,1,3,0.625
8.0,4.0,1.0,4.0,1.0,1.0,1.0,7.0,0.0,2.0,0,811,0.75,0.8125,1.0,0,0,4,0.5
5.0,2.0,0.0,2.0,0.0,1.0,1.0,5.0,0.0,1.0,0,812,0.875,0.875,1.0,0,2,2,0.5
7.0,3.0,0.0,1.0,0.0,1.0,2.0,8.0,0.0,1.0,0,813,0.4375,0.875,1.0,2,3,3,0.125
1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0,814,1.0,0.75,1.0,0,4,0,0.75
7.0,4.0,1.0,2.0,0.0,1.0,2.0,10.0,0.0,1.0,1,815,0.625,1.0,1.0,1,2,3,0.25
6.0,3.0,0.0,1.0,0.0,1.0,2.0,8.0,0.0,1.0,0,816,0.4375,0.9375,1.0,2,3,3,0.375
5.0,4.0,1.0,1.0,0.0,1.0,1.0,8.0,0.0,2.0,1,817,0.9375,0.875,1.0,0,3,1,0.125
6.0,3.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,4.0,0,818,0.625,0.75,1.0,1,2,3,0.5
7.0,4.0,1.0,3.0,0.0,1.0,0.0,9.0,0.0,5.0,1,819,0.8125,0.9375,1.0,0,1,3,0.375
5.0,3.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0,4.0,0,820,0.875,0.875,1.0,0,2,2,0.5
6.0,3.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,5.0,0,821,0.875,0.6875,1.0,0,2,2,0.25
