form_id,construction,has_backchannel,split,n,n_edges,density,max_in_degree,max_out_degree,hub_fanin,hub_fanout,n_reciprocal,n_reciprocal_nonhub,n_nonhub_edges,frac_edges_through_hub,is_strict_star,longest_path,hub_bias,hub_all_required,hub_or_like,total_correlation,stochastic_interaction,lz_complexity,mean_abs_corr,tdmi,phi_wms,causal_density,integrated_synergy,phi_max,n_states,structure,triadic
rand_n4_280,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.625,0,1,1.6522065127870258e-10,0.0,0.027414460711655216,0.8531989510148579,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_281,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.875,0,0,1.6522065127870258e-10,0.0,0.027414460711655216,0.5205336203535352,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_282,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.5,0,0,1.0000000000413047,2.9999999998760836,0.043863137138648346,0.16666800001600016,2.0,0.0,0.3333333333333333,-1.0,0.000000,4,dyadic,0
rand_n4_283,random_strict,0,train,4,3,0.25,3,1,3,0,0,0,0,1.0,1,1,0.875,0,1,1.6522150120532262e-10,0.0,0.027414460711655216,0.0,0.0,0.0,0.0,0.0,0.000000,2,dyadic,0
rand_n4_284,random_strict,0,train,4,4,0.3333333333333333,2,2,2,2,2,0,0,1.0,1,2,0.25,0,0,1.6522150120532262e-10,0.0,0.021931568569324173,0.0,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_285,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.375,0,0,1.652232010585627e-10,0.0,0.027414460711655216,0.40213263400990534,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_286,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.375,0,0,1.6522150120532262e-10,0.0,0.0383802449963173,0.11853980823522153,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_287,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.375,0,0,0.954434002966271,2.9544340028010487,0.0383802449963173,0.19032351542143164,1.9544340029249652,0.0,0.3257390004874942,-0.9544340029249649,0.000000,4,dyadic,0
rand_n4_288,random_strict,0,train,4,3,0.25,3,1,3,0,0,0,0,1.0,1,1,0.5,0,0,1.6521980135208253e-10,0.0,0.027414460711655216,0.11773298367161933,0.0,0.0,0.0,0.0,0.000000,2,dyadic,0
rand_n4_289,random_strict,0,train,4,4,0.3333333333333333,2,2,2,2,2,0,0,1.0,1,2,0.5,0,0,1.6522235113194267e-10,0.0,0.03289735285398626,0.569128614803212,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_290,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.375,0,0,8.26108070839382e-11,1.9544340028423544,0.043863137138648346,0.015558936719347874,1.9544340029249652,0.0,0.16286950024374708,0.0,0.000000,4,dyadic,0
rand_n4_291,random_strict,0,train,4,6,0.5,3,3,3,3,3,0,0,1.0,1,2,0.625,0,0,1.9088680058499303,3.9544340027597435,0.03289735285398626,0.9980039840478087,1.9544340029249652,0.0,0.4886085007312413,-0.9544340029249649,0.000000,4,dyadic,0
rand_n4_292,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.5,0,0,1.0000000000413047,2.9999999998760836,0.043863137138648346,0.1890212894192148,2.0,0.0,0.3333333333333333,-1.0,0.000000,4,dyadic,0
rand_n4_293,random_strict,0,train,4,3,0.25,2,1,2,1,0,0,0,1.0,1,2,0.75,0,0,1.6522150120532262e-10,0.0,0.027414460711655216,0.0,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_294,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.125,1,0,1.6522235113194267e-10,0.0,0.01644867642699313,0.0,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_295,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.5,0,1,8.26108070839382e-11,1.999999999917389,0.01644867642699313,0.0,2.0,0.0,0.16666666666666666,0.0,0.000000,4,dyadic,0
rand_n4_296,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.5,0,0,1.6522065127870258e-10,0.0,0.027414460711655216,0.0,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_297,random_strict,0,train,4,6,0.5,3,3,3,3,3,0,0,1.0,1,2,0.375,0,0,1.6522150120532262e-10,0.0,0.03289735285398626,0.8531989510148579,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_298,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.375,0,0,0.9544340029662712,2.9544340028010487,0.043863137138648346,0.19032351542143164,1.9544340029249652,0.0,0.3257390004874942,-0.9544340029249649,0.000000,4,dyadic,0
rand_n4_299,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.75,0,1,1.6522065127870258e-10,0.0,0.027414460711655216,0.0,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n4_0,random_backchannel,1,train,4,3,0.25,2,1,2,1,1,0,0,1.0,1,2,0.75,0,0,1.6522065127870258e-10,0.0,0.03289735285398626,0.11853980823522153,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n4_1,random_backchannel,1,train,4,6,0.5,3,3,3,3,3,0,0,1.0,1,2,0.625,0,0,1.6522150120532262e-10,0.0,0.0383802449963173,0.7405021859386854,0.0,0.0,0.0,0.0,0.471679,4,triadic,1
randbc_n4_2,random_backchannel,1,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.5,0,0,1.6522235113194267e-10,0.0,0.03289735285398626,0.40327345990951285,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n4_3,random_backchannel,1,train,4,6,0.5,3,2,3,2,2,0,1,0.8333333333333334,0,3,0.875,0,0,1.6522065127870258e-10,0.0,0.03289735285398626,0.16666666666666666,0.0,0.0,0.0,0.0,0.000000,5,dyadic,0
randbc_n4_4,random_backchannel,1,train,4,6,0.5,3,2,3,2,2,0,1,0.8333333333333334,0,3,0.625,0,0,1.6522150120532262e-10,0.0,0.027414460711655216,0.16666666666666666,0.0,0.0,0.0,0.0,0.000000,5,dyadic,0
randbc_n4_5,random_backchannel,1,train,4,6,0.5,3,2,3,2,2,0,1,0.8333333333333334,0,3,0.625,0,0,0.8960382325758625,2.637829773204365,0.0383802449963173,0.19245008972987523,1.9544340029249652,-0.2126424621441499,0.32885212864214836,-0.8960382325345576,0.000000,6,dyadic,0
randbc_n4_6,random_backchannel,1,train,4,3,0.25,3,1,3,0,0,0,0,1.0,1,1,0.625,0,0,1.6522065127870258e-10,0.0,0.027414460711655216,0.16733466933867733,0.0,0.0,0.0,0.0,0.000000,2,dyadic,0
randbc_n4_7,random_backchannel,1,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.625,0,0,0.9544340029662701,2.9544340028010487,0.03289735285398626,0.5210226121017537,1.9544340029249652,0.0,0.3257390004874942,-0.9544340029249649,0.000000,4,dyadic,0
randbc_n4_8,random_backchannel,1,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.375,0,1,0.9544340029662701,2.9544340028010487,0.027414460711655216,0.0,1.9544340029249652,0.0,0.32573900048749416,-0.9544340029249649,0.000000,4,dyadic,0
randbc_n4_9,random_backchannel,1,train,4,6,0.5,3,2,3,2,2,0,1,0.8333333333333334,0,3,0.375,0,0,0.7089308288451779,2.5717082333017776,0.043863137138648346,0.16666666666666666,1.9528195311147831,0.0,0.3013338623535155,-0.7044340029249648,0.000000,6,dyadic,0
randbc_n4_10,random_backchannel,1,train,4,6,0.5,3,2,3,2,2,0,1,0.8333333333333334,0,3,0.625,0,0,1.003228943620364,3.9088680056847087,0.05482892142331043,0.305269316834083,2.9056390622295662,0.0,0.34254213798935423,-1.0032289436203636,1.415037,8,triadic,1
randbc_n4_11,random_backchannel,1,train,4,6,0.5,3,2,3,2,2,0,1,0.8333333333333334,0,3,0.375,0,0,1.6522235113194267e-10,0.0,0.021931568569324173,0.16666666666666666,0.0,0.0,0.0,0.0,0.000000,6,dyadic,0
randbc_n4_12,random_backchannel,1,train,4,6,0.5,3,2,3,2,2,0,1,0.8333333333333334,0,3,0.375,0,0,0.9544340029662712,2.9544340028010487,0.01644867642699313,0.0,1.9544340029249652,0.0,0.3257390004874942,-0.9544340029249649,0.000000,6,dyadic,0
randbc_n4_13,random_backchannel,1,train,4,6,0.5,3,2,3,2,2,0,1,0.8333333333333334,0,3,0.375,0,0,0.8960382325758633,2.5356127717418824,0.0383802449963173,0.19245008972987523,1.9544340029249652,-0.1150334911972208,0.3203340451869415,-0.8960382325345576,0.000000,6,dyadic,0
randbc_n4_14,random_backchannel,1,train,4,5,0.4166666666666667,3,2,3,1,1,0,1,0.8,0,3,0.25,0,0,8.261058503933327e-11,1.811278124376522,0.0383802449963173,0.3189739225972456,1.8112781244591325,0.0,0.15093984370492775,-4.440892098500626e-16,0.000000,6,dyadic,0
randbc_n4_15,random_backchannel,1,train,4,4,0.3333333333333333,1,3,1,3,1,0,0,1.0,1,2,0.5,0,0,2.0,3.9999999998347784,0.01644867642699313,0.0,2.0,0.0,0.5,-1.0,0.000000,4,dyadic,0
randbc_n4_16,random_backchannel,1,train,4,7,0.5833333333333334,3,3,3,3,3,0,1,0.8571428571428571,0,3,0.625,0,0,1.6522235113194267e-10,0.0,0.043863137138648346,0.11968063413482909,0.0,0.0,0.0,0.0,0.000000,6,dyadic,0
randbc_n4_17,random_backchannel,1,train,4,5,0.4166666666666667,3,2,3,1,1,0,1,0.8,0,2,0.625,0,0,1.6522150120532262e-10,0.0,0.03289735285398626,0.4860769417770132,0.0,0.0,0.0,0.0,0.000000,3,dyadic,0
randbc_n4_18,random_backchannel,1,train,4,7,0.5833333333333334,3,3,3,3,3,0,1,0.8571428571428571,0,3,0.375,0,0,1.0871288864404978,0.0,0.0383802449963173,0.4554307158185416,0.5435644431995963,-0.5435644431995963,0.0,-0.5435644431995963,0.678072,8,triadic,1
randbc_n4_19,random_backchannel,1,train,4,6,0.5,3,2,3,2,2,0,1,0.8333333333333334,0,3,0.625,0,0,1.5755978813674063,2.7185802565884805,0.049346029280979385,0.573052627867599,1.923794940695399,-0.44658825668126156,0.41949085245862555,-1.201818754177064,1.000000,8,triadic,1
randbc_n4_20,random_backchannel,1,train,4,5,0.4166666666666667,3,2,3,1,1,0,1,0.8,0,2,0.625,0,1,1.6522065127870258e-10,0.0,0.01644867642699313,0.0,0.0,0.0,0.0,0.0,0.000000,3,dyadic,0
randbc_n4_21,random_backchannel,1,train,4,6,0.5,3,3,3,3,3,0,0,1.0,1,2,0.5,0,0,1.6522150120532262e-10,0.0,0.03289735285398626,0.40341228180110433,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n4_22,random_backchannel,1,train,4,5,0.4166666666666667,3,2,3,1,1,0,1,0.8,0,3,0.625,0,0,1.6522150120532262e-10,0.0,0.027414460711655216,0.0,0.0,0.0,0.0,0.0,0.000000,8,dyadic,0
randbc_n4_23,random_backchannel,1,train,4,6,0.5,3,2,3,2,2,0,1,0.8333333333333334,0,3,0.375,0,0,1.6522065127870258e-10,0.0,0.027414460711655216,0.11773298367161932,0.0,0.0,0.0,0.0,0.000000,6,dyadic,0
randbc_n4_24,random_backchannel,1,train,4,7,0.5833333333333334,3,3,3,3,3,0,1,0.8571428571428571,0,3,0.375,0,0,1.7159164097509798,3.6850955322416796,0.049346029280979385,0.46967619540444266,2.2272170014624826,-0.04473671780348232,0.49712939829349617,-1.1556390622295665,0.339036,6,triadic,1
randbc_n4_25,random_backchannel,1,train,4,2,0.16666666666666666,1,1,1,1,0,0,0,1.0,1,2,0.5,1,0,1.652232010585627e-10,0.0,0.03289735285398626,0.0003340013360053436,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n4_26,random_backchannel,1,train,4,6,0.5,3,2,3,2,2,0,1,0.8333333333333334,0,3,0.625,0,0,0.9711469072880874,2.526851538753863,0.021931568569324173,0.0,1.7489992230622806,-0.016712904321817157,0.2887143864567439,-0.9544340029249649,0.000000,6,dyadic,0
randbc_n4_27,random_backchannel,1,train,4,5,0.4166666666666667,2,2,2,2,1,0,1,0.8,0,3,0.5,0,0,0.8112781245004386,2.688721875427277,0.03289735285398626,0.22054776682921517,2.0,-0.12255624891826566,0.3231203125901445,-0.8112781244591329,0.000000,6,dyadic,0
randbc_n4_28,random_backchannel,1,train,4,6,0.5,3,2,3,2,2,0,1,0.8333333333333334,0,3,0.5,0,0,8.26108070839382e-11,1.999999999917389,0.0383802449963173,0.0,2.0,0.0,0.16666666666666666,0.0,0.000000,6,dyadic,0
randbc_n4_29,random_backchannel,1,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.625,0,0,1.6522065127870258e-10,0.0,0.03289735285398626,0.5691286148032121,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n4_30,random_backchannel,1,train,4,6,0.5,3,2,3,2,2,0,1,0.8333333333333334,0,3,0.125,0,0,1.806174120643031,3.1559547655909403,0.03289735285398626,0.3895842054944578,1.9746017527145812,-1.01292538097003,0.5071779586828215,-1.6467822215997983,1.000000,6,triadic,1
randbc_n4_31,random_backchannel,1,train,4,5,0.4166666666666667,2,2,2,2,1,0,1,0.8,0,3,0.25,1,0,1.3924245202915966,0.0,0.043863137138648346,0.16406757149895534,0.6962122601251459,-0.6962122601251459,0.0,-0.6962122601251459,0.000000,6,dyadic,0
randbc_n4_32,random_backchannel,1,train,4,6,0.5,3,2,3,2,2,0,1,0.8333333333333334,0,3,0.375,0,0,1.6522150120532262e-10,0.0,0.03289735285398626,0.001002004008016032,0.0,0.0,0.0,0.0,0.000000,6,dyadic,0
randbc_n4_33,random_backchannel,1,train,4,7,0.5833333333333334,3,3,3,3,3,0,1,0.8571428571428571,0,3,0.25,0,0,1.652232010585627e-10,0.0,0.010965784284662087,0.0,0.0,0.0,0.0,0.0,0.000000,8,dyadic,0
randbc_n4_34,random_backchannel,1,train,4,6,0.5,3,2,3,2,2,0,1,0.8333333333333334,0,3,0.375,0,0,8.261191730696282e-11,1.9544340028423544,0.043863137138648346,0.014922049367861507,1.9544340029249652,0.0,0.16286950024374708,0.0,0.000000,6,dyadic,0
randbc_n4_35,random_backchannel,1,train,4,6,0.5,3,2,3,2,2,0,1,0.8333333333333334,0,3,0.125,0,0,1.652232010585627e-10,0.0,0.0383802449963173,0.11853980823522153,0.0,0.0,0.0,0.0,0.000000,5,dyadic,0
randbc_n4_36,random_backchannel,1,train,4,5,0.4166666666666667,2,2,2,2,1,0,1,0.8,0,3,0.5,0,1,1.6522065127870258e-10,0.0,0.03289735285398626,0.00033400133600534416,0.0,0.0,0.0,0.0,0.000000,6,dyadic,0
randbc_n4_37,random_backchannel,1,train,4,6,0.5,3,2,3,2,2,0,1,0.8333333333333334,0,3,0.375,0,0,1.652232010585627e-10,0.0,0.027414460711655216,0.0003340013360053436,0.0,0.0,0.0,0.0,0.000000,6,dyadic,0
randbc_n4_38,random_backchannel,1,train,4,5,0.4166666666666667,3,2,3,1,1,0,1,0.8,0,2,0.5,0,0,1.6522235113194267e-10,0.0,0.027414460711655216,0.49999999999999994,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n4_39,random_backchannel,1,train,4,6,0.5,3,2,3,2,2,0,1,0.8333333333333334,0,3,0.625,0,0,1.6575206393605724,3.8763473663241363,0.0383802449963173,0.3888888888888889,2.2272170014624826,-1.0794340029249652,0.5889586327430965,-1.632856063692049,0.678072,8,triadic,1
randbc_n4_40,random_backchannel,1,train,4,5,0.4166666666666667,3,2,3,1,1,0,1,0.8,0,2,0.375,0,0,1.6522065127870258e-10,0.0,0.027414460711655216,0.16666666666666666,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n4_41,random_backchannel,1,train,4,6,0.5,3,2,3,2,2,0,1,0.8333333333333334,0,3,0.625,0,0,0.07328801878036595,1.2930266382741036,0.027414460711655216,0.16666666666666666,1.3663146570363986,0.0,0.10775221986155363,-0.07328801869775514,0.000000,6,dyadic,0
randbc_n4_42,random_backchannel,1,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.625,0,1,1.6522235113194267e-10,0.0,0.0383802449963173,0.569128614803212,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n4_43,random_backchannel,1,train,4,6,0.5,3,2,3,2,2,0,1,0.8333333333333334,0,3,0.375,0,0,1.6522235113194267e-10,0.0,0.03289735285398626,0.40213263400990523,0.0,0.0,0.0,0.0,0.000000,8,dyadic,0
randbc_n4_44,random_backchannel,1,train,4,5,0.4166666666666667,3,2,3,1,1,0,1,0.8,0,2,0.375,0,0,1.6522150120532262e-10,0.0,0.01644867642699313,0.0,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n4_45,random_backchannel,1,train,4,6,0.5,3,2,3,2,2,0,1,0.8333333333333334,0,3,0.5,0,0,1.6522150120532262e-10,0.0,0.027414460711655216,0.3548907924107077,0.0,0.0,0.0,0.0,0.000000,8,dyadic,0
randbc_n4_46,random_backchannel,1,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.5,0,0,8.26108070839382e-11,1.9999999999173894,0.027414460711655216,0.18158871603452817,2.0,0.0,0.16666666666666666,0.0,0.000000,4,dyadic,0
randbc_n4_47,random_backchannel,1,train,4,7,0.5833333333333334,3,3,3,3,3,0,1,0.8571428571428571,0,3,0.5,0,0,1.811278124459133,3.688721875385972,0.0383802449963173,0.45495900116171156,2.0,-1.0,0.5888471355518834,-1.5,0.000000,6,dyadic,0
randbc_n4_48,random_backchannel,1,train,4,5,0.4166666666666667,3,2,3,1,1,0,1,0.8,0,2,0.625,0,0,1.6522150120532262e-10,0.0,0.01644867642699313,0.16666666666666666,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n4_49,random_backchannel,1,train,4,6,0.5,3,2,3,2,2,0,1,0.8333333333333334,0,3,0.625,0,0,0.30504685006691723,2.568208383852676,0.043863137138648346,0.19102622514964093,2.2272170014624826,0.0,0.20194145183785753,-0.2935644431995963,0.000000,6,dyadic,0
randbc_n4_50,random_backchannel,1,train,4,6,0.5,3,2,3,2,2,0,1,0.8333333333333334,0,3,0.375,0,0,1.003228943620364,3.9088680056847087,0.043863137138648346,0.30412938472243495,2.9056390622295662,0.0,0.34254213798935423,-1.0032289436203636,0.000000,8,dyadic,0
randbc_n4_51,random_backchannel,1,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.5,0,1,1.6522150120532262e-10,0.0,0.027414460711655216,0.16666666666666666,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n4_52,random_backchannel,1,train,4,5,0.4166666666666667,2,3,2,3,2,0,0,1.0,1,2,0.75,0,0,1.6521980135208253e-10,0.0,0.027414460711655216,0.6379326026891492,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n4_53,random_backchannel,1,train,4,6,0.5,3,2,3,2,2,0,1,0.8333333333333334,0,3,0.5,0,0,1.6522235113194267e-10,0.0,0.021931568569324173,0.16666666666666666,0.0,0.0,0.0,0.0,0.000000,6,dyadic,0
randbc_n4_54,random_backchannel,1,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.625,0,0,1.6522065127870258e-10,0.0,0.0383802449963173,0.7483558124236556,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n4_55,random_backchannel,1,train,4,5,0.4166666666666667,3,2,3,1,1,0,1,0.8,0,2,0.625,0,0,8.26108070839382e-11,1.9544340028423544,0.027414460711655216,0.18152914673737286,1.9544340029249652,0.0,0.16286950024374708,0.0,0.000000,4,dyadic,0
randbc_n4_56,random_backchannel,1,train,4,5,0.4166666666666667,3,2,3,1,1,0,1,0.8,0,2,0.5,0,0,1.6522150120532262e-10,0.0,0.03289735285398626,0.11773298367161932,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n4_57,random_backchannel,1,train,4,5,0.4166666666666667,3,2,3,1,1,0,1,0.8,0,2,0.625,0,0,1.6522065127870258e-10,0.0,0.03289735285398626,0.20120446821113044,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n4_58,random_backchannel,1,train,4,6,0.5,3,2,3,2,2,0,1,0.8333333333333334,0,3,0.625,0,0,1.6522065127870258e-10,0.0,0.0383802449963173,0.618005442475908,0.0,0.0,0.0,0.0,0.000000,8,dyadic,0
randbc_n4_59,random_backchannel,1,train,4,7,0.5833333333333334,3,3,3,3,3,0,1,0.8571428571428571,0,3,0.5,0,0,1.811278124459133,3.6887218753859723,0.03289735285398626,0.9980039840478087,2.0,-1.0,0.5055138022185501,-1.5,0.000000,6,dyadic,0
randbc_n4_60,random_backchannel,1,train,4,3,0.25,2,1,2,1,1,0,0,1.0,1,2,0.25,0,0,1.6522150120532262e-10,0.0,0.01644867642699313,0.0,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n4_61,random_backchannel,1,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.625,0,0,8.26099189055185e-11,1.9544340028423546,0.027414460711655216,0.16666666666666666,1.9544340029249652,0.0,0.16286950024374708,0.0,0.000000,4,dyadic,0
randbc_n4_62,random_backchannel,1,train,4,7,0.5833333333333334,3,3,3,3,3,0,1,0.8571428571428571,0,3,0.625,0,0,2.004496825878907,2.415239891810985,0.027414460711655216,0.6646807049454143,1.7028195311147831,-0.7884951259216155,0.3146094130899256,-1.2743974703476995,1.415037,6,triadic,1
randbc_n4_63,random_backchannel,1,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.25,0,0,1.6522235113194267e-10,0.0,0.021931568569324173,0.0,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n4_64,random_backchannel,1,train,4,6,0.5,3,2,3,2,2,0,1,0.8333333333333334,0,3,0.5,0,0,1.062278901438158,2.4357195446037934,0.027414460711655216,0.5,1.7489992230622806,-0.062278901396852326,0.2811200536109047,-1.0,0.000000,6,dyadic,0
randbc_n4_65,random_backchannel,1,train,4,7,0.5833333333333334,3,3,3,3,3,0,1,0.8571428571428571,0,3,0.375,0,0,1.7501818151145128,3.3193945700958145,0.049346029280979385,0.3050948998914034,2.2272170014624826,-1.0794340029249652,0.4599551529323356,-1.6328560636920488,0.000000,8,dyadic,0
randbc_n4_66,random_backchannel,1,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.25,0,0,1.6522150120532262e-10,0.0,0.0383802449963173,0.7483558124236556,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n4_67,random_backchannel,1,train,4,2,0.16666666666666666,1,2,0,2,0,0,0,1.0,1,1,0.0,0,0,1.6522150120532262e-10,0.0,0.027414460711655216,0.40213263400990523,0.0,0.0,0.0,0.0,0.000000,2,dyadic,0
randbc_n4_68,random_backchannel,1,train,4,3,0.25,2,1,2,1,1,0,0,1.0,1,2,0.25,0,0,8.261058503933327e-11,1.811278124376522,0.03289735285398626,0.0,1.8112781244591327,0.0,0.15093984370492775,-1.1102230246251565e-16,0.000000,4,dyadic,0
randbc_n4_69,random_backchannel,1,train,4,2,0.16666666666666666,1,2,0,2,0,0,0,1.0,1,1,0.0,0,0,1.6522065127870258e-10,0.0,0.021931568569324173,0.5205336203535353,0.0,0.0,0.0,0.0,0.000000,2,dyadic,0
randbc_n4_70,random_backchannel,1,train,4,6,0.5,3,2,3,2,2,0,1,0.8333333333333334,0,3,0.625,0,0,1.6522150120532262e-10,0.0,0.03289735285398626,0.411369072867337,0.0,0.0,0.0,0.0,0.000000,8,dyadic,0
randbc_n4_71,random_backchannel,1,train,4,3,0.25,3,1,3,0,0,0,0,1.0,1,1,0.5,0,0,1.6522235113194267e-10,0.0,0.021931568569324173,0.11773298367161933,0.0,0.0,0.0,0.0,0.000000,2,dyadic,0
randbc_n4_72,random_backchannel,1,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.375,0,0,0.9544340029662701,2.9544340028010487,0.027414460711655216,0.16666666666666666,1.9544340029249652,0.0,0.3257390004874942,-0.9544340029249649,0.000000,4,dyadic,0
randbc_n4_73,random_backchannel,1,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.375,0,0,1.6522235113194267e-10,0.0,0.03289735285398626,0.40213263400990523,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n4_74,random_backchannel,1,train,4,4,0.3333333333333333,2,2,2,1,1,0,1,0.75,0,2,0.25,0,0,0.7532289436616688,2.7136882429444196,0.049346029280979385,0.18494237010060713,2.1556390622295662,0.0,0.3143114519922588,-0.75,0.000000,6,dyadic,0
randbc_n4_75,random_backchannel,1,train,4,3,0.25,3,1,3,0,0,0,0,1.0,1,1,0.625,0,0,1.6522065127870258e-10,0.0,0.021931568569324173,0.00033400133600534383,0.0,0.0,0.0,0.0,0.000000,2,dyadic,0
randbc_n4_76,random_backchannel,1,train,4,5,0.4166666666666667,3,2,3,1,1,0,1,0.8,0,2,0.75,0,1,1.6522150120532262e-10,0.0,0.027414460711655216,0.49999999999999994,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
randbc_n4_77,random_backchannel,1,train,4,7,0.5833333333333334,3,3,3,3,3,0,1,0.8571428571428571,0,3,0.625,0,0,1.3924245202915975,0.0,0.027414460711655216,0.5205336203535353,0.6962122601251459,-0.6962122601251459,0.0,-0.6962122601251459,0.000000,6,dyadic,0
randbc_n4_78,random_backchannel,1,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.5,0,0,8.26108070839382e-11,1.999999999917389,0.049346029280979385,0.014922049367861507,2.0,0.0,0.16666666666666666,0.0,0.000000,4,dyadic,0
randbc_n4_79,random_backchannel,1,train,4,6,0.5,3,2,3,2,2,0,1,0.8333333333333334,0,3,0.625,0,0,1.6521980135208253e-10,0.0,0.03289735285398626,0.3497110647143042,0.0,0.0,0.0,0.0,0.000000,6,dyadic,0
randbc_n4_80,random_backchannel,1,train,4,7,0.5833333333333334,3,3,3,3,3,0,1,0.8571428571428571,0,3,0.375,0,0,1.0871288864404978,0.0,0.021931568569324173,0.0,0.5435644431995963,-0.5435644431995963,0.0,-0.5435644431995963,0.000000,6,dyadic,0
randbc_n4_81,random_backchannel,1,train,4,5,0.4166666666666667,2,2,2,2,1,0,1,0.8,0,2,0.25,1,0,0.8112781245004377,2.8112781243352165,0.03289735285398626,0.1890212894192148,1.8112781244591327,0.0,0.3018796874098555,-0.8112781244591328,0.000000,5,dyadic,0
randbc_n4_82,random_backchannel,1,train,4,6,0.5,3,2,3,2,2,0,1,0.8333333333333334,0,3,0.75,0,0,1.6521980135208253e-10,0.0,0.03289735285398626,0.40213263400990523,0.0,0.0,0.0,0.0,0.000000,6,dyadic,0
randbc_n4_83,random_backchannel,1,train,4,6,0.5,3,2,3,2,2,0,1,0.8333333333333334,0,3,0.875,0,1,1.6522065127870258e-10,0.0,0.0383802449963173,0.3326639892904952,0.0,0.0,0.0,0.0,0.000000,5,dyadic,0
