idx,n,density,noise,ergodic,psi,i,log2_kappa,H_pi,h_pi,phi_psi,phi_mean,phi_max,phi_piw,gates,phi_wms,stochastic_interaction,total_correlation,causal_density,integrated_synergy,tdmi
204,4,0.5,0.05,1,0.5586598289967655,2.295752342539409,5.145587828463825,3.441340171003234,1.145587828463825,-0.0024019322311983338,0.0,0.0,0.0,or|parity|majority|parity,0.014812689884924124,1.95355760086001,0.4072080072913815,0.1650345913381179,-0.2988317336752706,2.2957523425394086
205,4,0.5,0.05,1,2.122767347063381,0.7316448244727931,5.145587828463825,1.8772326529366183,1.1455878284638252,-0.39552231816850236,0.0,0.0,0.0,copy|or|majority|and,0.08096847635263082,0.6838465371280367,0.08126811448892779,0.05826583788004636,-0.02294375473611615,0.731644824474038
206,4,0.5,0.05,1,1.2889502199724983,1.5654619515636763,5.145587828463825,2.7110497800275013,1.145587828463825,0.15801663178483905,0.0,0.0,0.0,parity|majority|copy|copy,0.0071176329980287,1.5426342277648795,1.2889502199724872,0.13995835989522654,-0.4342329512405523,1.5654619515636767
207,4,0.5,0.05,1,-4.440892098500626e-16,2.854412171536175,5.145587828463825,4.0,1.145587828463825,-4.440892098500626e-16,0.0,0.0,0.0,parity|or|or|parity,0.0,2.1408091286521316,0.0,0.17840076072101088,-8.881784197001252e-16,2.8544121715361754
208,4,0.5,0.05,1,0.9917405126403454,1.8626716588958292,5.145587828463825,3.008259487359654,1.145587828463825,-2.220446049250313e-16,0.0,0.0,0.0,or|copy|parity|and,-0.4760364836693818,2.8491324971917917,0.9864608382959625,0.3659568295426244,-0.8933840456136803,1.8626716588958294
209,4,0.5,0.05,1,0.9492927515012384,1.9051194200349362,5.145587828463825,3.050707248498761,1.145587828463825,-0.4408350702176508,0.1885580784776024,0.7542323139104096,0.03428328699606098,parity|parity|majority|or,0.2699806173330327,2.2056821325508125,0.38878973842266396,0.13350815072793668,-0.133121133468743,1.9051194200354917
210,4,0.5,0.2,1,0.027975059371187605,1.0843125610793614,6.887712379549449,3.9720249406288115,2.88771237954945,-0.0042364382571795645,0.06943456308353413,0.5554765046682731,0.06307693657729038,majority|copy|majority|parity,0.7056657650991248,1.1111148320714381,0.027975059371187605,0.06362867597948851,0.050780108401998536,1.0843125610793618
211,4,0.5,0.2,1,0.4040481684585462,0.7082394519920037,6.887712379549449,3.5959518315414534,2.8877123795494497,-0.0957870838964896,0.0,0.0,0.0,majority|and|and|or,0.13333855240200837,0.5222312567439023,0.013355769824351604,0.038197274391191555,-0.005483307267222293,0.70823945199202
212,4,0.5,0.2,1,0.13546267221428598,0.9768249482362639,6.887712379549449,3.8645373277857136,2.8877123795494497,0.0017070397058559506,0.0,0.0,0.0,parity|copy|copy|and,0.241594073448533,1.0341041739763632,0.06972304434682819,0.06308484934534701,-0.004423900039015272,0.9768249482362699
213,4,0.5,0.2,1,0.40606856386460644,0.7062190565859452,6.887712379549449,3.593931436135394,2.887712379549449,-0.053563392913331453,0.04498127324065621,0.2777382523341365,0.026472056013027954,parity|or|majority|or,0.40063124960349333,0.7341138867803108,0.02977440722343294,0.052965320009606694,-0.0048874933160177325,0.7062190565859754
214,4,0.5,0.2,1,0.21237619255661144,0.8999114278939393,6.887712379549449,3.7876238074433886,2.8877123795494493,-0.05737862051689513,0.0,0.0,0.0,majority|and|parity|and,0.04801262819721306,0.8871525381223204,0.004924194587197395,0.04949886195604417,-0.001098409068784445,0.8999114278939404
215,4,0.5,0.2,1,0.44011972648632103,0.6721678939642297,6.887712379549449,3.559880273513679,2.8877123795494493,-0.07510278668788462,0.0,0.0,0.0,and|majority|or|and,0.015854184285840733,0.3129909768781993,0.00622182808256877,0.024103865632965255,0.008490495389365416,0.6721678939642285
216,4,0.5,0.2,1,0.39082135157371756,0.7214662688768332,6.887712379549449,3.6091786484262824,2.8877123795494493,-0.03611829039225678,0.0,0.0,0.0,majority|and|or|or,0.20516266718937654,0.7957837119624549,0.15725527318302346,0.067736163262985,-0.024870243502714773,0.7214662688768769
217,4,0.5,0.2,1,0.3674189578067324,0.7448686626438183,6.887712379549449,3.6325810421932676,2.8877123795494493,-0.08249239032745048,3.1366455834142214e-17,1.3121234959625905e-16,2.795638672115218e-17,parity|copy|majority|or,0.11717766272485552,0.6680627702810829,0.010601877815147986,0.05137340942967906,-0.004207738885225271,0.7448686626438297
218,4,0.5,0.2,1,0.2049589591604457,0.907328661290105,6.887712379549449,3.7950410408395543,2.8877123795494493,0.001002406038767334,0.06743301482716615,0.21169074110833572,0.1042315384065583,copy|or|parity|parity,0.5263281235100252,1.0339499606387221,0.13428774327120285,0.06199094045746898,0.14529244345539544,0.9073286612901055
219,4,0.5,0.2,1,0.1527890235476912,0.9594985969028604,6.887712379549449,3.8472109764523093,2.887712379549449,-0.030713267927452215,0.0,0.0,0.0,majority|parity|copy|copy,0.0,0.652646665515304,0.007966127955332247,0.04972212140823822,1.1102230246251565e-16,0.9594985969028649
220,4,0.5,0.2,1,0.21974687866648956,0.8925407417840612,6.887712379549449,3.7802531213335104,2.8877123795494493,-0.059811903787727494,0.0,0.0,0.0,parity|or|parity|parity,0.4280340299691419,0.8616478215051195,0.0979903153867121,0.03517765666022122,0.1552490849260059,0.8925407417840601
221,4,0.5,0.2,1,0.39225394547281534,0.7200336749777363,6.887712379549449,3.607746054527185,2.887712379549449,-0.06986453213327726,0.0,0.0,0.0,or|or|parity|parity,0.024620252681018084,0.6603821662371887,0.01462893056735437,0.03524932890816545,0.011398096460334628,0.7200336749777492
222,4,0.5,0.2,1,0.29907238478453646,0.8132152356660143,6.887712379549449,3.7009276152154635,2.8877123795494493,-0.038357645112806926,0.034717281541767064,0.555476504668273,0.017579727807057185,parity|majority|copy|copy,0.2617581966877365,0.8886256517729403,0.07563378096731466,0.07180292377810131,-0.030212137815486595,0.8132152356660381
223,4,0.5,0.2,1,0.24696447127861854,0.8653231491719322,6.887712379549449,3.7530355287213815,2.8877123795494493,-0.08644120341558459,0.0,0.0,0.0,parity|copy|or|and,0.052916640872541054,0.6916336302107671,0.009407221158808099,0.05676354939212894,0.014896499736299917,0.8653231491719191
224,4,0.5,0.2,1,0.11419689365163066,0.9980907267989201,6.887712379549449,3.8858031063483693,2.8877123795494493,0.0,0.20421930318686507,0.40843860637373014,0.2777382523341365,parity|parity|parity|parity,0.6223380619011007,1.1019582222140554,0.10546465589125598,0.026330386537025612,0.24323472958962256,0.9980907267989201
225,4,0.8,0.0,0,2.0788203080525025,1.9211796919474975,4.0,1.9211796919474975,0.0,-1.0911046933898008,0.0,0.0,0.0,and|copy|majority|or,-0.5768187541770637,0.0,0.7078344442114952,0.0,-0.5981587785705664,1.9211796919474975
226,4,0.8,0.0,0,1.7971804688852169,2.202819531114783,4.0,2.202819531114783,0.0,-1.4494193386813539,0.2,1.0,0.0625,parity|or|copy|parity,0.0,2.988517593050069,1.123169943790728,0.31010298263936653,-1.0461796919474975,2.202819531114783
227,4,0.8,0.0,0,2.985902344426084,1.014097655573916,4.0,1.014097655573916,0.0,-1.6579538453485934,0.0,0.0,0.0,majority|copy|copy|and,-0.8112781244591328,0.0,1.7570267844204963,0.0,-0.8112781244591328,1.014097655573916
228,4,0.8,0.0,0,3.662709933382986,0.3372900666170139,4.0,0.3372900666170139,0.0,-2.566108757112839,0.0,0.0,0.0,parity|or|and|or,-0.3372900666170139,2.5849394142282115e-26,0.6745801332753335,0.0,-0.3372900666170139,0.3372900666170139
229,4,0.8,0.0,0,2.728217778400202,1.271782221599798,4.0,1.271782221599798,0.0,-1.9156384113744753,0.4,2.0,0.125,or|or|copy|parity,-0.3372900666170139,0.0,0.7287873865397412,0.0,-0.3372900666170138,1.271782221599798
230,4,0.8,0.0,0,1.6477829985375174,2.3522170014624826,4.0,2.3522170014624826,0.0,-1.5307453971773395,0.0,0.0,0.0,copy|and|parity|majority,-0.7971804688852169,0.951205059263296,0.9282064763679938,0.11069903569121271,-0.8497732503807482,2.3522170014624826
231,4,0.8,0.0,0,2.1949634674227343,1.8050365325772657,4.0,1.8050365325772657,0.0,-1.4228855321234182,0.23623294481253176,1.0,0.16584605743784775,parity|or|copy|parity,-0.204434002924965,2.713421137626177,1.9885691140957191,0.3106446079145051,-1.0219537192659651,1.8050365325772657
232,4,0.8,0.0,0,1.350602529652301,2.649397470347699,4.0,2.649397470347699,0.0,-1.37107706825647,0.2155870467654375,1.0,0.10836285634259765,parity|or|parity|and,0.0,2.8022947900257478,0.09711299768768678,0.18748063729477424,-0.09624251490143965,2.6493974703476995
233,4,0.8,0.0,0,0.875,3.125,4.0,3.125,0.0,-1.661052900240207,0.1111111111111111,1.0,0.0625,parity|parity|or|copy,-0.04010959773179712,2.988517593050069,0.20098947490551122,0.16630277183500816,-0.16510959773179712,3.125
234,4,0.8,0.0,0,2.985902344426084,1.014097655573916,4.0,1.014097655573916,0.0,-1.6579538453485934,0.0,0.0,0.0,majority|copy|copy|and,-0.8112781244591328,0.0,1.7570267844204963,0.0,-0.8112781244591328,1.014097655573916
235,4,0.8,0.0,0,3.662709933382986,0.3372900666170139,4.0,0.3372900666170139,0.0,-0.9811462563916913,0.04611527769764931,0.41503749927884376,0.025939843704927735,or|copy|majority|majority,-0.3372900666170139,2.5849394142282115e-26,1.0118701998510415,0.0,-0.3372900666170139,0.3372900666170139
236,4,0.8,0.0,0,1.8733855281898184,2.1266144718101816,4.0,2.1266144718101816,0.0,-1.4905513558713754,0.024080634742799478,0.09632253897119791,0.012040317371399739,parity|parity|or|and,-0.5435644431995963,2.6919508190373147,1.3258179772393448,0.3096454093404011,-1.1022170014624821,2.126614471810182
237,4,0.8,0.0,0,3.1316072709896376,0.8683927290103626,4.0,0.8683927290103626,0.0,-1.5122489187850396,0.0,0.0,0.0,or|and|and|and,-0.3372900666170139,0.0,0.6870419140402755,0.0,-0.3372900666170139,0.8683927290103627
238,4,0.8,0.0,0,3.662709933382986,0.3372900666170139,4.0,0.3372900666170139,0.0,-0.9811462563916913,0.05187968740985547,0.41503749927884376,0.025939843704927735,and|majority|copy|copy,-0.3372900666170139,0.0,1.0118701998510415,0.0,-0.3372900666170139,0.3372900666170139
239,4,0.8,0.0,0,1.5943609377704338,2.4056390622295662,4.0,2.4056390622295662,0.0,-1.5758586647932316,0.0,0.0,0.0,and|parity|parity|or,0.06834899561255237,1.532082036290971,0.25764047929295897,0.1298268734054413,-0.24014238243251262,2.4056390622295662
240,4,0.8,0.05,1,2.3760316455435513,0.4783805259926235,5.145587828463825,1.6239683544564483,1.1455878284638248,-0.47571400515920104,2.450078321773697e-18,3.9201253148379154e-17,1.5312124493553283e-18,majority|and|copy|copy,0.014194184103036411,0.5631191039299257,0.26021637546895393,0.05519302408755398,-0.09944852544489091,0.4783805259941528
241,4,0.8,0.05,1,1.3089425740903564,1.5454695974458186,5.145587828463825,2.6910574259096434,1.1455878284638248,-0.11315692917905795,0.09427903923880118,1.508464627820819,0.0856629429457071,parity|copy|copy|majority,0.13491785996153505,1.9358272493236317,0.6963802392296965,0.19930539026340574,-0.33049058943141096,1.5454695974458055
242,4,0.8,0.05,1,0.9180779207932459,1.9363342507429295,5.1455878284638255,3.0819220792067545,1.145587828463825,-0.10457356073260748,0.0,0.0,0.0,and|copy|parity|or,0.06057758736935748,1.0539358984245915,0.4390838120142342,0.06480793091105601,-0.3071053290829169,1.9363342507429775
243,4,0.8,0.05,1,2.5942820669101527,0.2601301046260227,5.145587828463825,1.4057179330898473,1.1455878284638246,-0.18485381184726468,0.04713951961940061,0.7542323139104096,0.0005097580903463116,and|copy|and|copy,0.011086444364289127,0.3501239620264258,0.09169975207288261,0.02938006873921199,-0.0005663136603142969,0.2601301046272745
244,4,0.8,0.05,1,2.781847443506698,0.072564728029477,5.145587828463825,1.2181525564933018,1.1455878284638248,-0.414550906856213,1.7040536994108355e-17,2.2239172459176634e-16,2.6445814176243227e-18,and|majority|majority|majority,0.04092158744168569,0.06948680833815835,0.00453320789876388,0.004711706009122645,0.01155217164989239,0.07256472803189346
245,4,0.8,0.05,1,2.217455109744198,0.6369570617919775,5.1455878284638255,1.7825448902558025,1.145587828463825,-0.3603936578967297,0.0,0.0,0.0,majority|or|copy|copy,0.01582596167878965,0.6953421477643851,0.392672904632684,0.06820878513974694,-0.15728922440646126,0.6369570617936741
246,4,0.8,0.05,1,2.840806342564755,0.013605828971420264,5.145587828463825,1.159193657435245,1.1455878284638248,-0.23851224572315788,0.0471395196194006,0.7542323139104096,5.0023225835748294e-05,and|and|majority|and,0.0018053795864705418,0.013724986079337809,0.00020121346085888447,0.0003447985387543984,0.0011776075135915328,0.013605828973156184
247,4,0.8,0.05,1,2.061645927960922,0.7927662435752527,5.145587828463825,1.9383540720390777,1.145587828463825,-0.3725660891300886,2.255164449157599e-17,2.701291171584276e-16,1.164545419649935e-18,and|or|parity|copy,0.3429345978364188,0.7367748694360203,0.06470819321961052,0.04310274954820583,-0.0090743453720733,0.7927662435759741
248,4,0.8,0.05,1,0.8564377646317651,1.9979744069044094,5.145587828463825,3.1435622353682344,1.145587828463825,-0.28676628971896,0.05955260181264981,0.6352277526682647,0.024202101881197993,parity|or|and|parity,0.4081672536470593,2.0649835773755263,0.2550356709130299,0.11047642046708761,-0.032291574548517055,1.9979744069043983
249,4,0.8,0.05,1,2.793718599218548,0.060693572317627176,5.1455878284638255,1.2062814007814524,1.1455878284638252,-0.31761899494617607,0.009256778160091544,0.1481084505614631,6.922031396811911e-06,or|or|majority|or,0.04153159297355969,0.052661443880967385,6.891722213775431e-05,0.0027082922660708717,0.018096144736220048,0.060693572319443036
250,4,0.8,0.05,1,2.579510186954823,0.2749019845813523,5.145587828463825,1.4204898130451769,1.1455878284638246,-0.27066979148727954,0.01985086727088327,0.3176138763341323,7.330163045219979e-05,majority|copy|and|and,0.05578088324835823,0.2762921838606871,0.0014692287443438534,0.019993213102793644,0.0032801950697977506,0.27490198458293824
251,4,0.8,0.05,1,1.6452340521882485,1.2091781193479265,5.1455878284638255,2.3547659478117517,1.1455878284638252,-0.20613926651626113,0.12687403649904286,2.0299845839846857,0.2058731541765495,or|parity|parity|parity,0.25645664509512967,1.5661916395580482,1.2214725094477257,0.0800401464413727,-0.08757374196140832,1.2091781193476987
252,4,0.8,0.05,1,2.049660892786356,0.804751278749819,5.1455878284638255,1.9503391072136442,1.1455878284638252,-0.44625934223055097,0.0471395196194006,0.7542323139104096,0.00031263401226646877,or|parity|or|or,0.006971295348442235,0.44829074400142477,0.006255104018450197,0.028649791995421798,0.004116704090962001,0.8047512787511927
253,4,0.8,0.05,1,1.8392036703466819,1.0152085011894931,5.145587828463825,2.160796329653318,1.1455878284638248,-0.48927828451007405,0.009256778160091444,0.1481084505614631,0.00017468396092737196,majority|parity|and|copy,0.1776065980913868,0.7303048696388432,0.03815797309148472,0.044117669276437725,0.05106626622593613,1.0152085011904144
254,4,0.8,0.05,1,1.8392036703466819,1.0152085011894931,5.145587828463825,2.160796329653318,1.1455878284638248,-0.4892782845100738,0.009256778160091444,0.1481084505614631,0.00017468396092737196,parity|parity|and|majority,0.17760659809138635,0.7303048696388434,0.03815797309148472,0.0441176692764377,0.051066266225936074,1.0152085011904144
255,4,0.8,0.2,1,0.6090892819936271,0.5031983384569245,6.887712379549449,3.3909107180063733,2.887712379549449,-0.18892007128870514,0.007668743215588052,0.12269989144940883,0.0017718536995540415,copy|majority|and|and,0.18974644204876165,0.4738817713293768,0.019372043221837387,0.03285615095668123,0.031253864406943,0.5031983384569709
256,4,0.8,0.2,1,0.3472928875836079,0.7649947328669429,6.887712379549449,3.652707112416392,2.8877123795494493,-0.07350826600070903,0.0,0.0,0.0,parity|or|and|and,0.37858185322771126,0.510807583210505,0.011336726743263803,0.020125397099870757,0.2407352759095176,0.7649947328669653
257,4,0.8,0.2,1,0.42253555073689597,0.6897520697136548,6.887712379549449,3.577464449263104,2.8877123795494493,-0.060680315649805916,4.868211958197037e-17,1.3121234959625905e-16,6.55101562131958e-17,or|parity|majority|copy,0.159762581886606,0.702411857837066,0.027866536914387563,0.05429492898192543,-0.0012725192952784958,0.6897520697137054
258,4,0.8,0.2,1,0.692300548624524,0.419987071826025,6.887712379549449,3.307699451375475,2.88771237954945,-0.1513566235818583,0.050054767972943164,0.6781763961176818,0.009588811241413269,majority|parity|and|and,0.12439996862990493,0.4128584968193114,0.009702726428370667,0.016510538223493607,0.03329680040513272,0.4199870718260327
259,4,0.8,0.2,1,0.4501858766341158,0.6621017438164349,6.887712379549449,3.549814123365884,2.8877123795494493,-0.07262384445720449,0.0,0.0,0.0,or|and|copy|copy,0.10443075448076711,0.7094136384977618,0.07873135804800446,0.05552398956028293,0.01132254695390944,0.6621017438164395
260,4,0.8,0.2,1,0.68435459771848,0.4279330227320708,6.887712379549449,3.31564540228152,2.8877123795494493,-0.13278469124791714,7.032230384947002e-18,4.2359358728131134e-17,5.3833352577354736e-18,and|copy|and|majority,0.07663041960822431,0.13276300750881243,0.010664713413837124,0.0075595784627679645,0.024075476028258727,0.4279330227321231
261,4,0.8,0.2,1,0.2763311561760191,0.8359564642745307,6.887712379549449,3.7236688438239804,2.8877123795494497,-0.03859766018411481,0.017358640770883532,0.2777382523341365,0.008282025974253551,copy|parity|parity|or,0.4375408655958488,0.7686720687135344,0.0325300997235729,0.06375881804955107,0.0004992331319275678,0.8359564642745382
262,4,0.8,0.2,1,0.6858573636821457,0.42643025676840507,6.887712379549449,3.3141426363178543,2.8877123795494493,-0.09958191315980625,3.2803087399064763e-17,1.3121234959625905e-16,3.6461696474870546e-17,copy|or|or|and,0.06129998314406421,0.117302179755852,0.007262171816232232,0.006654928707236979,0.030273911149412053,0.4264302567684268
263,4,0.8,0.2,1,0.4429399006518988,0.6693477197986519,6.887712379549449,3.557060099348101,2.8877123795494493,-0.07260298054121184,4.838879778292202e-17,1.3713665300612355e-16,5.1070827749516694e-17,or|and|copy|majority,0.21619653272068404,0.5280532895956527,0.04250695885064104,0.03870548444481939,0.04562185276329145,0.6693477197986448
264,4,0.8,0.2,1,0.3839664097710118,0.7283212106795389,6.887712379549449,3.616033590228988,2.8877123795494493,-0.06096406421084133,4.3542219742183735e-17,2.163792044793189e-16,3.9271440497643375e-17,copy|majority|and|parity,0.3584386595406931,0.4204446065888896,0.01947306745683086,0.009025961884582092,0.19314485203704576,0.7283212106795485
265,4,0.8,0.2,1,0.22600148709061552,0.8862861333599361,6.887712379549449,3.773998512909385,2.887712379549449,-0.03191742128383057,5.0504341097228016e-17,1.3312941314555502e-16,5.2397680758783744e-17,copy|majority|or|and,0.0708434767673054,0.5167137697307784,0.03290100097299531,0.039297794711292494,-0.01554098974260354,0.8862861333599326
266,4,0.8,0.2,1,0.17922904432233722,0.9330585761282135,6.887712379549449,3.820770955677663,2.8877123795494493,-0.03342723016856142,0.0,0.0,0.0,majority|majority|copy|majority,0.18688124957997093,0.9430892377796458,0.10359105667045965,0.07532106508325707,-0.026017878405000694,0.9330585761282604
267,4,0.8,0.2,1,0.5294834197805609,0.5828042006699898,6.887712379549449,3.470516580219439,2.8877123795494493,-0.08184474918580165,0.017358640770883532,0.2777382523341365,0.003579453065289561,copy|copy|and|and,0.12271124960281965,0.5888373063110839,0.006272581814784406,0.04258613689168466,-0.002770124348367653,0.5828042006700367
268,4,0.8,0.2,1,0.5061188253719644,0.6061687950785863,6.887712379549449,3.4938811746280356,2.8877123795494493,-0.056823620207359093,0.017358640770883532,0.2777382523341365,0.004625247737597934,parity|copy|or|or,0.03980411557715968,0.6025422697159848,0.0021913747580688536,0.03260617104329643,0.00376761055337127,0.6061687950785872
269,4,0.8,0.2,1,0.5639670465970563,0.5483205738534935,6.887712379549449,3.4360329534029432,2.8877123795494497,-0.14557028059951405,4.877036172009481e-17,1.3577436837361239e-16,4.466687746449905e-17,copy|majority|and|and,0.15554764573188273,0.26376775036288747,0.03228355279682438,0.01621909024091138,0.018984049739714473,0.5483205738535486
