idx,gates,phi_mean,phi_max,n_states_evaluated,n,density,noise,n_edges,total_correlation,stochastic_interaction,lz_complexity,mean_abs_corr,tdmi,phi_wms,causal_density,integrated_synergy
0,and|majority|and,0.0,0.0,4,3,0.3,0.0,6,0.6814898241696266,0.0,0.035169155951277474,0.0006680026720106872,1.4056390622295662,-0.5435644431995963,0.0,-0.5435644431995963
1,and|and|parity,0.0,0.0,8,3,0.3,0.0,3,0.0,0.0,0.028135324761021978,0.0,3.0,0.0,0.0,0.0
2,parity|parity|copy,0.0,0.0,2,3,0.3,0.0,3,2.0,0.0,0.014067662380510989,0.0,1.0,-1.0,0.0,-1.0
3,copy|parity|parity,0.0,0.0,4,3,0.3,0.0,3,2.0,0.0,0.014067662380510989,0.0,1.0,-1.0,0.0,-1.0
4,and|copy|parity,0.0,0.0,2,3,0.3,0.0,3,2.0,0.0,0.014067662380510989,0.0,1.0,-1.0,0.0,-1.0
5,and|or|or,0.0,0.0,4,3,0.3,0.0,4,1.1225562489182659,0.0,0.035169155951277474,0.23546596734323863,1.5,-0.8112781244591328,0.0,-0.8112781244591328
6,or|parity|parity,2.0,2.0,8,3,0.3,0.0,3,0.0,2.999999999876084,0.04220298714153297,0.4999996236836215,3.0,2.0,0.5,0.0
7,copy|parity|or,0.0,0.0,8,3,0.3,0.0,5,0.0,0.9999999999586945,0.028135324761021978,0.0,3.0,0.0,0.16666666666666666,0.0
8,majority|parity|majority,0.0,0.0,4,3,0.3,0.0,3,1.0,2.999999999876084,0.035169155951277474,0.9973386453970781,2.0,0.0,0.6666666666666666,-1.0
9,or|majority|and,0.0,0.0,4,3,0.3,0.0,4,1.13792538097003,2.5849394142282115e-26,0.035169155951277474,0.3333333333333333,1.4056390622295662,-1.0,0.0,-1.0
10,or|majority|copy,0.0,0.0,4,3,0.3,0.0,3,1.0,2.999999999876084,0.035169155951277474,0.9973386453970781,2.0,0.0,0.6666666666666666,-1.0
11,majority|parity|parity,0.0,0.0,4,3,0.3,0.0,3,1.0,2.999999999876084,0.035169155951277474,0.9973386453970781,2.0,0.0,0.6666666666666666,-1.0
12,and|parity|or,0.0,0.0,4,3,0.3,0.0,3,1.0,2.999999999876084,0.021101493570766485,0.0,2.0,0.0,0.6666666666666666,-1.0
13,copy|majority|and,0.0,0.0,4,3,0.3,0.0,5,1.13792538097003,0.0,0.028135324761021978,0.0,1.4056390622295662,-1.0,0.0,-1.0
14,copy|or|copy,2.0,2.0,8,3,0.3,0.0,3,0.0,2.999999999876084,0.035169155951277474,0.4999996236836215,3.0,2.0,0.5,0.0
15,copy|majority|or,0.0,0.0,4,3,0.3,0.0,4,1.1225562489182659,0.0,0.014067662380510989,0.0,1.5,-0.8112781244591328,0.0,-0.8112781244591328
16,copy|or|or,0.0,0.0,4,3,0.3,0.0,3,1.0,0.0,0.028135324761021978,0.0,2.0,-1.0,0.0,-1.0
17,or|or|majority,0.0,0.0,6,3,0.3,0.0,4,0.8112781244591329,0.0,0.028135324761021978,0.0,1.8112781244591327,-0.8112781244591328,0.0,-0.8112781244591328
18,parity|parity|or,0.0,0.0,3,3,0.3,0.0,5,1.13792538097003,0.0,0.021101493570766485,0.0,1.4056390622295662,-1.0,0.0,-1.0
19,copy|and|copy,0.0,0.0,4,3,0.3,0.0,4,2.0,0.0,0.028135324761021978,0.0,1.0,-1.0,0.0,-1.0
20,parity|parity|and,0.0,0.0,8,3,0.3,0.0,4,0.0,1.9999999999173894,0.014067662380510989,0.0,3.0,1.0,0.16666666666666666,0.0
21,parity|parity|copy,0.0,0.0,4,3,0.3,0.0,6,1.2391740079392203e-10,0.0,0.035169155951277474,0.8042652680198105,0.0,0.0,0.0,0.0
22,copy|or|majority,0.0,0.0,4,3,0.3,0.0,4,1.1225562489182659,0.0,0.028135324761021978,0.0006680026720106883,1.5,-0.8112781244591328,0.0,-0.8112781244591328
23,or|and|and,0.0,0.0,4,3,0.3,0.0,4,1.6225562489182654,0.0,0.028135324761021978,0.0020040080160320622,0.8112781244591328,-0.8112781244591328,0.0,-0.8112781244591328
24,and|or|parity,0.0,0.0,8,3,0.3,0.0,4,0.0,0.9999999999586947,0.028135324761021978,0.0,3.0,0.0,0.16666666666666666,0.0
25,and|parity|copy,0.0,0.0,4,3,0.3,0.0,3,1.0,0.0,0.014067662380510989,0.0,2.0,-1.0,0.0,-1.0
26,and|majority|parity,0.0,0.0,4,3,0.3,0.0,4,1.0,2.999999999876084,0.04220298714153297,0.49850449251646856,2.0,0.0,1.0,-1.0
27,or|copy|majority,0.0,0.0,4,3,0.3,0.0,3,1.0,2.999999999876084,0.014067662380510989,0.0,2.0,0.0,0.6666666666666666,-1.0
28,parity|and|copy,0.0,0.0,4,3,0.3,0.0,3,1.0,0.0,0.028135324761021978,0.0,2.0,-1.0,0.0,-1.0
29,parity|parity|copy,0.0,0.0,4,3,0.3,0.0,4,1.0,0.0,0.021101493570766485,0.0,2.0,-1.0,0.0,-1.0
30,or|majority|copy,0.0,0.0,4,3,0.3,0.0,3,1.0,0.0,0.035169155951277474,0.0,2.0,-1.0,0.0,-1.0
31,or|and|parity,0.0,0.0,6,3,0.3,0.0,4,0.6225562489182659,1.4750336323899205,0.028135324761021978,0.3333333333333333,2.0,-0.5487949406953985,0.3250112108241771,-0.5487949406953987
32,and|copy|and,0.0,0.0,4,3,0.3,0.0,3,1.0,2.999999999876084,0.028135324761021978,0.0,2.0,0.0,0.6666666666666666,-1.0
33,copy|or|majority,0.0,0.0,4,3,0.3,0.0,3,1.0,2.999999999876084,0.028135324761021978,0.0,2.0,0.0,0.6666666666666666,-1.0
34,or|majority|or,0.0,0.0,4,3,0.3,0.0,3,1.0,0.0,0.021101493570766485,0.0,2.0,-1.0,0.0,-1.0
35,majority|copy|copy,1.0,2.0,4,3,0.3,0.0,6,1.188721875540867,2.4338343732534824,0.028135324761021978,0.0,1.8112781244591325,-0.18872187554086717,0.5408520829727553,-1.0
36,majority|parity|and,0.0,0.0,4,3,0.3,0.0,3,1.0,0.0,0.028135324761021978,0.0,2.0,-1.0,0.0,-1.0
37,copy|parity|parity,2.0,2.0,8,3,0.3,0.0,4,0.0,2.999999999876084,0.014067662380510989,0.0,3.0,2.0,0.3333333333333333,0.0
38,and|or|and,0.0,0.0,6,3,0.3,0.0,4,0.2935644431995965,1.999999999917389,0.014067662380510989,0.0,2.25,-0.2935644431995963,0.3852130207431888,-0.2935644431995963
39,or|majority|copy,2.0,2.0,8,3,0.3,0.0,3,0.0,2.999999999876084,0.028135324761021978,0.49999962368362144,3.0,2.0,0.5,0.0
40,parity|parity|copy,1.5878575029692836,1.5878575029692836,8,3,0.3,0.05,5,0.0,2.1408091286521316,0.3868607154640522,0.06664422725700667,2.1408091286521316,1.4272060857680873,0.23786768096134792,2.220446049250313e-16
41,and|or|and,0.0,0.0,8,3,0.3,0.05,4,0.598118082663226,0.37336056931023487,0.4290637026055852,0.41927379818117144,1.1902786972175627,-0.26989883719514296,0.06995061932276649,-0.49933075306449803
42,majority|and|majority,0.0,0.0,8,3,0.3,0.05,3,0.0,9.992007221626409e-16,0.39389454665430773,0.10609543506747621,2.1408091286521316,0.0,-4.108650548026103e-33,0.0
43,and|and|copy,0.0,0.0,8,3,0.3,0.05,4,0.6520472016595535,0.37267006125159485,0.3868607154640522,0.5208036685467542,1.22091500085258,-0.27312544319117427,0.0691594888101448,-0.5048641207142046
44,copy|copy|majority,0.0,0.0,8,3,0.3,0.05,3,0.5470574518127167,2.140809128652131,0.4290637026055852,0.38339039603146846,1.5937516768394144,0.1665455910713265,0.4280796401528742,-0.4276687122651154
45,or|or|parity,0.0,0.0,8,3,0.3,0.05,4,0.15633977913620223,0.9270523469827423,0.4009283778445632,0.3797589065027105,1.5198114502080815,-0.01428632700910426,0.16051459099731216,-0.11494141513697209
46,parity|or|or,0.39696437574232085,1.5878575029692834,8,3,0.3,0.05,4,0.019526247272690256,0.5411361935649756,0.3868607154640522,0.11726513922914646,0.5499073210386395,0.2125056626801694,0.0927884727262961,-0.015530361419058558
47,or|and|parity,0.0,0.0,8,3,0.3,0.05,3,0.0,9.992007221626409e-16,0.3868607154640522,0.17180093836478263,2.1408091286521316,0.0,-4.108650548026103e-33,0.0
48,or|and|copy,0.0,0.0,8,3,0.3,0.05,3,1.1833940178841724,0.571868661237857,0.3727930530835412,0.7945895533743274,0.9574151107679587,-0.35040223545252724,0.11560174339518514,-0.6148530601570589
49,majority|parity|and,0.0,0.0,8,3,0.3,0.05,3,0.9292475566673923,0.7308741310403372,0.4923681833178846,0.6965059002374469,1.2115615719847388,-0.3339383779807613,0.15780626002787246,-0.5730814362691491
50,copy|or|copy,0.0,0.0,8,3,0.3,0.05,4,0.9292475566673923,0.7308741310403369,0.47126668974711816,0.6530702631909077,1.2115615719847388,-0.3339383779807614,0.15780626002787243,-0.5730814362691492
51,parity|copy|or,0.0,0.0,8,3,0.3,0.05,5,0.0,1.427206085768088,0.4923681833178846,0.026450069660518577,2.1408091286521316,0.7136030428840443,0.11893384048067392,0.16654559107132738
52,parity|majority|copy,0.0,0.0,8,3,0.3,0.05,3,1.1833940178841722,0.5718686612378574,0.3587253907030302,0.8261063048365173,0.9574151107679587,-0.35040223545252736,0.11560174339518503,-0.6148530601570588
53,and|majority|majority,0.0,0.0,8,3,0.3,0.05,6,0.39125676537463505,0.25886702956435237,0.45719902736660717,0.5181987415421229,1.3963795461988744,-0.12613803859156203,0.04344173220845895,-0.255366760183361
54,majority|majority|copy,0.0,0.0,8,3,0.3,0.05,3,0.0,1.427206085768088,0.46423285855686264,0.10908876378122613,2.1408091286521316,0.0,0.23786768096134792,1.1102230246251565e-16
55,or|or|copy,0.0,0.0,8,3,0.3,0.05,3,0.5470574518127167,2.140809128652131,0.3868607154640522,0.3012898835905275,1.5937516768394144,0.1665455910713265,0.4280796401528742,-0.4276687122651154
56,parity|copy|and,0.0,0.0,8,3,0.3,0.05,3,0.5470574518127167,0.2859343306189279,0.43609753379584065,0.3372801786630923,1.5937516768394144,-0.26112312119378833,0.04765572176982145,-0.488539611831742
57,or|majority|or,0.0,0.0,8,3,0.3,0.05,3,0.5470574518127167,2.140809128652131,0.35169155951277475,0.3185385889633552,1.5937516768394144,0.16654559107132627,0.4280796401528742,-0.4276687122651154
58,parity|majority|majority,0.08358259903529798,0.3343303961411919,8,3,0.3,0.05,5,0.8125426837947325,1.0272545670972941,0.48533435212762915,0.6246273236392471,1.3282664448573986,-0.08469317718672642,0.20247497973879472,-0.5185737454524757
59,majority|majority|or,0.0,0.0,8,3,0.3,0.05,4,0.1430798944264966,0.6509920972850038,0.4149960402250742,0.2664543515611885,0.6542056049901516,0.14321968571187238,0.12892813480016127,-0.1056865604017444
60,parity|copy|or,0.0,0.0,8,3,0.3,0.05,4,0.652047201659554,0.3726700612515944,0.32355623475175277,0.3923203441205689,1.2209150008525802,-0.2731254431911745,0.06915948881014485,-0.5048641207142044
61,and|majority|majority,0.08358259903529798,0.3343303961411919,8,3,0.3,0.05,5,0.8125426837947325,1.0272545670972937,0.45016519617635165,0.41163364252260765,1.3282664448573986,-0.08469317718672642,0.2024749797387947,-0.5185737454524756
62,and|or|parity,0.0,0.0,8,3,0.3,0.05,3,0.0,1.427206085768088,0.47126668974711816,0.06411844794395492,2.1408091286521316,2.220446049250313e-16,0.23786768096134794,0.0
63,or|or|majority,0.0,0.0,8,3,0.3,0.05,6,0.05705676463153342,0.14802562161187482,0.4220298714153297,0.16084071007080383,1.5531675606520812,0.011496588925788642,0.024212687289673022,-0.027876780885209618
64,copy|majority|and,0.0,0.0,8,3,0.3,0.05,5,0.0597285105734755,0.3019669480837064,0.3868607154640522,0.03072865885032866,1.082981159381823,-1.1102230246251565e-16,0.050327824679457484,-0.04627188894978396
65,and|or|or,0.0,0.0,8,3,0.3,0.05,4,0.09298742784914271,0.08673573063266615,0.34465772832251923,0.19024890403818603,1.779974774662683,-0.006251697214811891,0.014455955105354237,-0.07192806667628204
66,majority|or|and,0.0,0.0,8,3,0.3,0.05,3,0.9292475566673923,0.7308741310403369,0.4079622090348187,0.7505096071254193,1.2115615719847388,-0.3339383779807612,0.15780626002787249,-0.5730814362691491
67,majority|and|or,0.0,0.0,8,3,0.3,0.05,3,0.5470574518127167,2.140809128652131,0.4149960402250742,0.28045763504818305,1.5937516768394144,0.16654559107132672,0.4280796401528742,-0.42766871226511505
68,parity|parity|and,0.0,0.0,8,3,0.3,0.05,5,0.0,0.7136030428840445,0.47126668974711816,0.11250648336719311,2.1408091286521316,0.7136030428840439,-4.6716636513967545e-17,0.1665455910713276
69,majority|and|parity,0.0,0.0,8,3,0.3,0.05,3,0.9292475566673923,0.7308741310403369,0.39389454665430773,0.7174218308369239,1.2115615719847388,-0.3339383779807612,0.15780626002787249,-0.5730814362691491
70,majority|copy|copy,0.0,0.0,8,3,0.3,0.05,5,0.059728510573475724,0.3019669480837065,0.31652240356149725,0.035034700472020015,1.082981159381823,-3.3306690738754696e-16,0.050327824679457546,-0.04627188894978411
71,and|majority|copy,0.0,0.0,8,3,0.3,0.05,4,0.25035234791160077,0.5390608922646194,0.3727930530835412,0.27331547121749583,0.45476087642470203,0.04647010684771456,0.10090745270698419,-0.09381869521403645
72,parity|majority|copy,0.0,0.0,8,3,0.3,0.05,3,0.0,1.427206085768088,0.43609753379584065,0.03433824159377618,2.1408091286521316,2.220446049250313e-16,0.23786768096134794,0.0
73,or|or|parity,0.0,0.0,8,3,0.3,0.05,4,0.3915415800683455,0.38610856318546616,0.45719902736660717,0.3661481087384553,1.267459083079677,-0.05682875078685401,0.07689477779113794,-0.3044714933639313
74,copy|copy|parity,1.5878575029692836,1.5878575029692836,8,3,0.3,0.05,3,0.0,2.1408091286521316,0.4431313649860962,0.02410395339264727,2.1408091286521316,1.4272060857680873,0.35680152144202193,2.220446049250313e-16
75,copy|copy|or,0.0,0.0,8,3,0.3,0.05,5,0.4072080072913815,1.6845390074311228,0.43609753379584065,0.45087125387244864,1.5821492996553652,-0.14987508562834562,0.33273472358883943,-0.3612948368694165
76,parity|majority|copy,0.0,0.0,8,3,0.3,0.05,3,0.9292475566673923,0.7308741310403359,0.39389454665430773,0.7168898092336115,1.211561571984739,-0.3339383779807611,0.15780626002787237,-0.5730814362691492
77,copy|majority|copy,0.0,0.0,8,3,0.3,0.05,4,0.05972851057347617,0.3019669480837063,0.37982688427379674,0.26242278592928586,1.082981159381823,-5.551115123125783e-17,0.05032782467945753,-0.04627188894978396
78,or|parity|and,0.0,0.0,8,3,0.3,0.05,4,0.0,1.427206085768088,0.4079622090348187,0.026653096426983335,2.1408091286521316,0.7136030428840443,0.11893384048067396,2.220446049250313e-16
79,copy|or|copy,0.0,0.0,8,3,0.3,0.05,3,1.1833940178841724,0.571868661237857,0.3587253907030302,0.7835272890100283,0.9574151107679587,-0.35040223545252724,0.11560174339518514,-0.6148530601570589
80,parity|and|copy,0.0,0.0,8,3,0.3,0.2,4,0.11354546070873672,0.5178557889403135,0.9143980547332143,0.14024471860084162,0.7206702546291763,0.1408512698413235,0.0918696911255048,-0.06931883194315791
81,parity|or|and,0.0,0.0,8,3,0.3,0.2,4,0.05329298878913313,0.3158433362594768,0.8792288987819369,0.12476104158985678,0.6445156699698661,0.05984677373091807,0.05411240764648197,-0.017144138173356027
82,or|copy|and,0.0,0.0,8,3,0.3,0.2,4,0.020061634403241158,0.3028970017861452,0.8862627299721924,0.10514763473904043,0.6290373251363752,2.7755575615628914e-16,0.05048283363096595,1.1102230246251565e-16
83,parity|majority|parity,0.6943456308353413,0.6943456308353413,8,3,0.3,0.2,3,0.0,0.8342157153379128,0.8792288987819369,0.05340112771993388,0.8342157153379128,0.556143810225276,0.1390359525563189,3.3306690738754696e-16
84,or|or|and,0.0,0.0,8,3,0.3,0.2,3,0.09561854227550626,0.24415000270786313,0.8932965611624478,0.1457921197403508,0.738597173062407,1.1102230246251565e-16,0.04069166711797719,-0.05036075937776635
85,or|parity|copy,0.0,0.0,8,3,0.3,0.2,3,0.0,0.0,0.7877890933086155,0.0710279570566975,0.8342157153379128,3.885780586188048e-16,5.605996381676108e-17,3.3306690738754696e-16
86,copy|copy|copy,0.0,0.0,8,3,0.3,0.2,4,0.09561854227550626,0.24415000270786313,0.8721950675916813,0.11086093474341968,0.7385971730624069,1.6653345369377348e-16,0.04069166711797719,-0.050360759377766184
87,parity|and|majority,0.0,0.0,8,3,0.3,0.2,3,0.24037246365864373,0.4883000054157254,0.8581274052111704,0.37190693462739227,0.5938432516792698,0.09939608132472577,0.08686295322695158,-0.09464124033149846
88,and|and|and,0.0,0.0,8,3,0.3,0.2,4,0.1634609790526791,0.47873517518104025,0.8370259116404039,0.3318128671072756,0.6439971437201472,0.16674273569600417,0.0805527516011507,-0.06422637260855307
89,copy|and|and,0.0,0.0,8,3,0.3,0.2,4,0.010873912931022911,0.6367902460918433,0.9003303923527033,0.06898380814414834,0.6925861620800959,0.06977252293554503,0.10679196504747525,-0.004692393108883752
90,or|and|majority,0.0,0.0,8,3,0.3,0.2,3,0.24037246365864373,0.4883000054157254,0.8581274052111704,0.3925580732185634,0.5938432516792698,0.09939608132472587,0.08686295322695158,-0.0946412403314982
91,parity|copy|copy,0.0,0.0,8,3,0.3,0.2,3,0.11354546070873672,0.5178557889403135,0.9003303923527033,0.15028375577821326,0.7206702546291763,0.1408512698413235,0.0918696911255048,-0.06931883194315791
92,majority|copy|copy,0.0,0.0,8,3,0.3,0.2,3,0.09561854227550626,0.8342157153379128,0.8440597428306594,0.1322038156008283,0.738597173062407,0.1824533628371311,0.14468960295711453,-0.03392190240477479
93,and|and|or,0.0,0.0,8,3,0.3,0.2,5,0.007147364141419921,0.2504538051404097,0.8510935740209149,0.08954033435870566,0.5368689272797488,0.022717654303875068,0.0398778896486979,0.01072170787085297
94,copy|parity|parity,0.0,0.0,8,3,0.3,0.2,3,0.11354546070873628,0.517855788940313,0.9003303923527033,0.209611277005174,0.7206702546291763,0.14085126984132385,0.09186969112550485,-0.06931883194315752
95,or|or|or,0.0,0.0,8,3,0.3,0.2,5,0.007147364141419477,0.25045380514040927,0.8510935740209149,0.07842413318237414,0.5368689272797488,0.022717654303875456,0.039877889648697866,0.010721707870852915
96,parity|and|or,0.10391093424635528,0.6943456308353413,8,3,0.3,0.2,4,0.019850720929686982,0.6539536544475526,0.8370259116404039,0.05522466612279645,0.6365200182527082,0.3441040350408541,0.10049547794894337,-0.008279151539795304
97,or|or|majority,0.0,0.0,8,3,0.3,0.2,4,0.1634609790526791,0.47873517518104025,0.8370259116404039,0.305319271659749,0.6439971437201472,0.16674273569600395,0.08055275160115072,-0.06422637260855307
98,and|and|parity,0.0,0.0,8,3,0.3,0.2,5,0.1042483283860105,0.3161632991190033,0.8792288987819369,0.16706151841067493,0.5659756488010169,0.06338351030063133,0.053300255117540295,-0.04203568282996095
99,parity|and|copy,0.0,0.0,8,3,0.3,0.2,4,0.0,0.5561438102252745,0.9214318859234698,0.04114117402403081,0.8342157153379128,-2.220446049250313e-16,0.09269063503754593,-3.3306690738754696e-16
100,parity|or|parity,0.0,0.0,8,3,0.3,0.2,3,0.09561854227550626,0.24415000270786313,0.8932965611624478,0.12598729978925796,0.738597173062407,5.551115123125783e-17,0.04069166711797719,-0.050360759377766406
101,copy|or|majority,0.0,0.0,8,3,0.3,0.2,3,0.09561854227550626,0.8342157153379128,0.8862627299721924,0.1529942827344765,0.738597173062407,0.18245336283713143,0.1446896029571145,-0.03392190240477505
102,parity|copy|or,0.0,0.0,8,3,0.3,0.2,4,0.0,0.0,0.8370259116404039,0.05764850877853269,0.8342157153379128,3.885780586188048e-16,5.605996381676108e-17,3.3306690738754696e-16
103,or|and|or,0.0,0.0,8,3,0.3,0.2,3,0.09561854227550626,0.24415000270786313,0.9003303923527033,0.1332563107084166,0.738597173062407,-1.6653345369377348e-16,0.040691667117977205,-0.050360759377766635
104,copy|parity|parity,0.0,0.0,8,3,0.3,0.2,4,0.03392190240477433,0.8220657003516516,0.9425333794942363,0.05253732893150361,0.8002938129331383,0.23199998772160194,0.09674064003296627,-0.014053302130325046
105,copy|copy|parity,0.0,0.0,8,3,0.3,0.2,3,0.09561854227550626,0.8342157153379128,0.8229582492598929,0.15729810506124675,0.7385971730624069,0.1824533628371311,0.1446896029571146,-0.033921902404774995
106,majority|parity|and,0.0,0.0,8,3,0.3,0.2,4,0.041786092231630434,0.5629672370553402,0.8370259116404039,0.11072661408479796,0.5900730716290672,0.23834577744089586,0.09674755266897483,-0.009684610563244211
107,majority|or|and,0.0,0.0,8,3,0.3,0.2,3,0.09561854227550626,0.8342157153379128,0.8862627299721924,0.16010388789547159,0.738597173062407,0.1824533628371311,0.14468960295711453,-0.03392190240477479
108,and|or|and,0.0,0.0,8,3,0.3,0.2,3,0.11354546070873672,0.5178557889403135,0.9214318859234698,0.1755572918705939,0.7206702546291763,0.1408512698413235,0.0918696911255048,-0.06931883194315791
109,copy|or|or,0.0,0.0,8,3,0.3,0.2,4,0.021776904899310168,0.43474619688983873,0.9073642235429589,0.08194969344567464,0.6931217338780341,0.08586021162782004,0.06435904625998358,-0.011648601455060137
110,or|or|and,0.0,0.0,8,3,0.3,0.2,4,0.021776904899310168,0.4347461968898392,0.9143980547332143,0.08170773815122682,0.6931217338780342,0.08586021162781993,0.06435904625998358,-0.011648601455060137
111,and|and|parity,0.0,0.0,8,3,0.3,0.2,4,0.09561854227550626,0.5222219078205006,0.9214318859234698,0.1576704111625549,0.738597173062407,0.14853146043235677,0.09269063503754589,-0.050360759377766406
112,parity|or|parity,0.07632928498831337,0.610634279906507,8,3,0.3,0.2,5,0.006241648723512849,0.6561561550970092,0.8792288987819369,0.04163016725291197,0.6871376049516472,0.3420317612330134,0.09969363931096775,0.050859959037754754
113,parity|parity|majority,0.0,0.0,8,3,0.3,0.2,4,0.03392190240477433,0.8220657003516516,0.9073642235429589,0.06137072768924873,0.8002938129331384,0.2319999877216019,0.09674064003296627,-0.014053302130325074
114,parity|and|majority,0.0,0.0,8,3,0.3,0.2,5,0.07659175328209589,0.24657008810439773,0.8581274052111704,0.2411771561870212,0.5562071643383237,0.10234745270680884,0.035834430243135096,-0.02838618681089078
115,majority|copy|copy,0.0,0.0,8,3,0.3,0.2,4,0.09561854227550626,0.24415000270786313,0.8721950675916813,0.13393908298382248,0.738597173062407,-1.6653345369377348e-16,0.040691667117977205,-0.050360759377766635
116,and|parity|or,0.0,0.0,8,3,0.3,0.2,3,0.24037246365864373,0.4883000054157254,0.8651612364014258,0.36601049096433697,0.5938432516792698,0.09939608132472577,0.08686295322695158,-0.09464124033149846
117,and|copy|copy,0.0,0.0,8,3,0.3,0.2,3,0.11354546070873672,0.5178557889403135,0.8581274052111704,0.23542590193493307,0.7206702546291763,0.14085126984132346,0.09186969112550485,-0.06931883194315802
118,parity|and|copy,0.0,0.0,8,3,0.3,0.2,3,0.09561854227550626,0.8342157153379128,0.8862627299721924,0.20858987774390894,0.7385971730624069,0.18245336283713143,0.14468960295711458,-0.03392190240477472
119,majority|copy|or,0.0,0.0,8,3,0.3,0.2,4,0.09561854227550626,0.2441500027078627,0.8721950675916813,0.09363634109480563,0.738597173062407,-2.7755575615628914e-16,0.04069166711797715,-0.05036075937776663
120,copy|parity|parity,0.0,0.0,4,3,0.5,0.0,4,1.0000000000413056,0.0,0.021101493570766485,0.0,1.0,-1.0,0.0,-1.0
121,and|or|majority,0.0,0.0,5,3,0.5,0.0,5,0.6225562489182659,1.4750336323899198,0.028135324761021978,0.3333333333333333,2.0,-0.5487949406953985,0.3250112108241771,-0.5487949406953985
122,or|parity|and,0.0,0.0,6,3,0.5,0.0,4,0.8112781244591329,0.0,0.028135324761021978,0.0,1.8112781244591327,-0.8112781244591328,0.0,-0.8112781244591328
123,parity|or|or,0.0,0.0,6,3,0.5,0.0,6,0.8112781244591329,0.0,0.021101493570766485,0.3333333333333333,1.8112781244591325,-0.8112781244591328,0.0,-0.8112781244591329
124,majority|or|parity,0.6666666666666666,2.0,6,3,0.5,0.0,5,1.2391740079392203e-10,0.0,0.028135324761021978,0.0,0.0,0.0,0.0,0.0
125,parity|parity|and,0.6666666666666666,2.0,6,3,0.5,0.0,5,1.2391740079392203e-10,0.0,0.028135324761021978,0.23546596734323863,0.0,0.0,0.0,0.0
126,parity|copy|majority,0.0,0.0,4,3,0.5,0.0,3,2.0,0.0,0.035169155951277474,0.0006680026720106883,1.0,-1.0,0.0,-1.0
127,and|copy|copy,0.0,0.0,4,3,0.5,0.0,4,1.0,2.999999999876084,0.028135324761021978,0.0,2.0,0.0,0.6666666666666666,-1.0
128,and|majority|majority,0.0,0.0,6,3,0.5,0.0,4,0.6225562489182659,1.4750336323899196,0.035169155951277474,0.3333333333333333,2.0,-0.5487949406953985,0.3250112108241771,-0.5487949406953985
129,parity|or|parity,0.0,0.0,4,3,0.5,0.0,4,1.0,2.999999999876084,0.014067662380510989,0.0,2.0,0.0,1.0,-1.0
130,and|parity|majority,0.28300749985576873,1.0,5,3,0.5,0.0,5,1.0871288863991926,2.5849394142282115e-26,0.028135324761021978,0.0006680026720106872,0.5435644431995963,-0.5435644431995963,0.0,-0.5435644431995963
131,or|and|or,0.0,0.0,6,3,0.5,0.0,5,0.15363750835412793,1.7342878725332918,0.035169155951277474,0.36178718547044014,2.1556390622295662,-0.13792538097003004,0.31028860394960606,-0.13792538097003004
132,or|copy|majority,0.0,0.0,2,3,0.5,0.0,3,2.0,0.0,0.028135324761021978,0.0,1.0,-1.0,0.0,-1.0
133,or|or|copy,0.0,0.0,4,3,0.5,0.0,7,1.104842567658729,0.0,0.014067662380510989,0.0,1.061278124459133,-0.8112781244591328,0.0,-0.8112781244591328
134,or|parity|and,0.0,0.0,6,3,0.5,0.0,4,0.8112781244591329,0.0,0.014067662380510989,0.0,1.8112781244591327,-0.8112781244591328,0.0,-0.8112781244591328
135,and|parity|majority,0.0,0.0,8,3,0.5,0.0,3,0.0,0.0,0.014067662380510989,0.0,3.0,0.0,0.0,0.0
136,copy|or|or,0.4,2.0,5,3,0.5,0.0,5,1.0871288863991926,0.0,0.014067662380510989,0.0,0.5435644431995963,-0.5435644431995963,0.0,-0.5435644431995963
137,majority|majority|majority,0.0,0.0,3,3,0.5,0.0,5,1.1225562489182659,0.0,0.028135324761021978,0.3333333333333333,1.5,-0.8112781244591328,0.0,-0.8112781244591328
138,and|and|parity,0.0,0.0,5,3,0.5,0.0,5,1.104842567658729,0.0,0.014067662380510989,0.0,1.061278124459133,-0.8112781244591328,0.0,-0.8112781244591328
139,or|majority|majority,0.0,0.0,5,3,0.5,0.0,6,0.1992035054291632,1.8112781243765221,0.035169155951277474,0.3333333333333333,2.1556390622295662,-0.19920350542916276,0.33595202123068296,-0.19920350542916276
140,and|parity|majority,0.0,0.0,6,3,0.5,0.0,7,1.188721875540867,0.0,0.028135324761021978,0.0,1.8112781244591327,-1.0,0.0,-1.0
141,and|and|or,0.0,0.0,3,3,0.5,0.0,7,0.8673257514224635,0.0,0.035169155951277474,0.0,1.2987949406953985,-0.8112781244591328,0.0,-0.8112781244591328
142,majority|majority|copy,0.0,0.0,8,3,0.5,0.0,5,0.0,1.999999999917389,0.028135324761021978,0.0,3.0,0.0,0.3333333333333333,0.0
143,copy|and|majority,0.0,0.0,4,3,0.5,0.0,3,2.0,0.0,0.035169155951277474,0.0006680026720106883,1.0,-1.0,0.0,-1.0
144,majority|majority|copy,0.0,0.0,5,3,0.5,0.0,8,1.6225562489182654,0.0,0.035169155951277474,0.0006680026720106872,0.8112781244591328,-0.8112781244591328,0.0,-0.8112781244591328
145,parity|majority|majority,0.0,0.0,3,3,0.5,0.0,4,1.311278124459133,0.0,0.028135324761021978,0.0,1.5,-1.0,0.0,-1.0
