idx,n_edges,n_bidir,strongly_connected,syn_sum,syn_min,syn_max,n_fixed,n_reachable,invertible,max_period,triadic,max_phi
396,9,4,0,3.0,0.0,1.0,3,11,0,2,0,0.000000
397,9,3,0,4.0,0.0,1.0,1,6,0,3,0,0.000000
398,7,2,0,3.0,0.0,1.0,1,5,0,1,0,0.000000
399,7,3,0,3.0,0.0,1.0,2,8,0,2,0,0.000000
400,6,3,0,2.0,0.0,1.0,0,12,0,4,0,0.000000
401,8,4,0,2.0,0.0,1.0,0,8,0,4,0,0.000000
402,6,2,0,2.0,0.0,1.0,1,7,0,1,0,0.000000
403,8,4,0,3.0,0.0,1.0,1,11,0,3,0,0.000000
404,9,5,1,3.0,0.0,1.0,1,16,0,6,1,0.415037
405,10,5,1,4.0,0.0,1.0,0,14,0,6,1,0.830075
406,5,2,0,0.0,0.0,0.0,1,8,0,1,0,0.000000
407,7,4,0,3.0,0.0,1.0,1,12,0,1,0,0.000000
408,6,3,0,1.0,0.0,1.0,1,12,0,1,0,0.000000
409,10,5,1,4.0,0.0,1.0,1,17,0,2,1,0.830075
410,9,4,0,2.0,0.0,1.0,1,14,0,1,0,0.000000
411,8,3,0,2.0,0.0,1.0,1,12,0,1,0,0.000000
412,8,4,0,3.0,0.0,1.0,1,10,0,2,0,0.000000
413,6,3,0,2.0,0.0,1.0,2,9,0,2,0,0.000000
414,8,4,0,2.0,0.0,1.0,1,14,0,4,0,0.000000
415,9,5,1,2.0,0.0,1.0,2,20,0,3,1,1.000000
416,10,4,0,5.0,1.0,1.0,2,10,0,1,0,0.000000
417,7,3,0,3.0,0.0,1.0,1,8,0,1,0,0.000000
418,7,3,0,3.0,0.0,1.0,2,8,0,2,0,0.000000
419,10,5,1,3.0,0.0,1.0,1,16,0,4,1,1.000000
420,7,4,0,2.0,0.0,1.0,1,14,0,1,0,0.000000
421,8,4,0,3.0,0.0,1.0,1,9,0,1,0,0.000000
422,8,4,0,3.0,0.0,1.0,3,9,0,2,0,0.000000
423,7,3,0,3.0,0.0,1.0,2,7,0,1,0,0.000000
424,9,5,1,4.0,0.0,1.0,1,14,0,1,1,0.415037
425,9,5,1,4.0,0.0,1.0,1,14,0,1,1,0.830075
426,8,4,0,3.0,0.0,1.0,1,12,0,1,0,0.000000
427,6,3,0,2.0,0.0,1.0,1,9,0,3,0,0.000000
428,8,4,0,4.0,0.0,1.0,1,12,0,1,0,0.000000
429,7,4,0,2.0,0.0,1.0,0,12,0,5,0,0.000000
430,7,2,0,2.0,0.0,1.0,2,6,0,2,0,0.000000
431,8,3,0,3.0,0.0,1.0,1,10,0,2,0,0.000000
432,9,5,1,4.0,0.0,1.0,1,15,0,1,0,0.000000
433,6,2,0,1.0,0.0,1.0,0,6,0,4,0,0.000000
434,10,4,0,3.0,0.0,1.0,1,8,0,1,0,0.000000
435,9,5,1,4.0,0.0,1.0,1,16,0,4,1,0.830075
436,3,1,0,0.0,0.0,0.0,1,4,0,1,0,0.000000
437,9,5,0,2.0,0.0,1.0,2,20,0,2,0,0.000000
438,8,5,1,2.0,0.0,1.0,2,24,0,2,0,0.000000
439,9,4,0,2.0,0.0,1.0,2,14,0,2,0,0.000000
440,8,3,0,3.0,0.0,1.0,2,10,0,2,0,0.000000
441,7,4,0,2.0,0.0,1.0,1,10,0,2,0,0.000000
442,8,4,0,2.0,0.0,1.0,1,14,0,3,0,0.000000
443,7,4,0,3.0,0.0,1.0,2,10,0,2,0,0.000000
444,4,1,0,1.0,0.0,1.0,1,3,0,1,0,0.000000
445,8,4,0,3.0,0.0,1.0,2,12,0,1,0,0.000000
446,9,5,0,2.0,0.0,1.0,0,20,0,5,0,0.000000
447,7,3,0,3.0,0.0,1.0,2,6,0,2,0,0.000000
448,8,4,0,2.0,0.0,1.0,1,14,0,3,0,0.000000
449,10,4,0,4.0,0.0,1.0,1,8,0,1,0,0.000000
450,10,5,1,4.0,0.0,1.0,0,18,0,3,1,0.830075
451,9,4,0,4.0,0.0,1.0,0,12,0,4,0,0.000000
452,8,3,0,4.0,0.0,1.0,1,7,0,1,0,0.000000
453,8,5,1,3.0,0.0,1.0,1,15,0,1,0,0.000000
454,7,3,0,3.0,0.0,1.0,2,9,0,2,0,0.000000
455,7,4,0,3.0,0.0,1.0,1,7,0,1,0,0.000000
456,8,3,0,2.0,0.0,1.0,1,11,0,2,0,0.000000
457,9,5,1,3.0,0.0,1.0,1,14,0,4,1,0.500000
458,8,4,0,1.0,0.0,1.0,0,16,0,4,0,0.000000
459,8,4,0,3.0,0.0,1.0,1,10,0,1,0,0.000000
460,10,5,1,5.0,1.0,1.0,0,16,0,9,1,0.830075
461,9,5,1,4.0,0.0,1.0,1,14,0,1,1,0.830075
462,7,4,0,1.0,0.0,1.0,1,16,0,7,0,0.000000
463,7,3,0,1.0,0.0,1.0,1,12,0,1,0,0.000000
464,7,3,0,3.0,0.0,1.0,1,9,0,1,0,0.000000
465,7,3,0,2.0,0.0,1.0,2,8,0,2,0,0.000000
466,6,4,0,2.0,0.0,1.0,1,8,0,1,0,0.000000
467,10,5,1,4.0,0.0,1.0,1,17,0,5,1,0.830075
468,9,3,0,4.0,0.0,1.0,1,8,0,1,0,0.000000
469,6,2,0,2.0,0.0,1.0,2,7,0,2,0,0.000000
470,8,3,0,3.0,0.0,1.0,2,7,0,2,0,0.000000
471,7,4,0,2.0,0.0,1.0,1,10,0,1,0,0.000000
472,9,5,1,4.0,0.0,1.0,2,13,0,2,0,0.000000
473,7,2,0,1.0,0.0,1.0,1,6,0,1,0,0.000000
474,10,5,1,5.0,1.0,1.0,2,14,0,1,0,0.000000
475,7,4,0,2.0,0.0,1.0,1,12,0,2,0,0.000000
476,8,5,1,3.0,0.0,1.0,3,9,0,2,0,0.000000
477,8,5,1,2.0,0.0,1.0,3,20,0,8,1,0.415037
478,5,3,0,2.0,0.0,1.0,0,8,0,4,0,0.000000
479,5,2,0,2.0,0.0,1.0,1,5,0,1,0,0.000000
480,8,4,0,3.0,0.0,1.0,0,9,0,4,0,0.000000
481,6,3,0,3.0,0.0,1.0,1,6,0,3,0,0.000000
482,8,4,0,3.0,0.0,1.0,1,11,0,4,0,0.000000
483,8,4,0,2.0,0.0,1.0,1,12,0,8,0,0.000000
484,9,4,0,2.0,0.0,1.0,2,12,0,4,0,0.000000
485,10,4,0,4.0,0.0,1.0,1,11,0,1,0,0.000000
486,8,3,0,3.0,0.0,1.0,1,8,0,1,0,0.000000
487,9,5,1,2.0,0.0,1.0,0,20,0,7,1,1.415037
488,10,4,0,2.0,0.0,1.0,0,10,0,4,0,0.000000
489,5,2,0,1.0,0.0,1.0,1,6,0,1,0,0.000000
490,5,2,0,1.0,0.0,1.0,0,6,0,4,0,0.000000
491,7,4,0,3.0,0.0,1.0,1,10,0,1,0,0.000000
492,9,5,1,4.0,0.0,1.0,1,15,0,4,0,0.000000
493,7,4,0,3.0,0.0,1.0,0,9,0,5,0,0.000000
494,7,3,0,2.0,0.0,1.0,2,9,0,2,0,0.000000
495,10,4,0,4.0,0.0,1.0,1,10,0,2,0,0.000000
496,8,5,1,3.0,0.0,1.0,0,16,0,4,1,0.830075
497,8,3,0,4.0,0.0,1.0,1,8,0,1,0,0.000000
498,9,4,0,3.0,0.0,1.0,1,13,0,6,0,0.000000
499,8,4,0,4.0,0.0,1.0,1,12,0,1,0,0.000000
