idx,n,density,noise,ergodic,psi,i,log2_kappa,H_pi,h_pi,phi_psi,phi_mean,phi_max,phi_piw,gates,phi_wms,stochastic_interaction,total_correlation,causal_density,integrated_synergy,tdmi
107,3,0.8,0.05,1,2.122241634879893,0.018567493772239096,3.859190871347869,0.8777583651201075,0.8591908713478684,-0.3184262202257102,0.0992410939355802,0.7939287514846416,0.0007267681106013802,and|and|and,0.004055473780908255,0.0176875036540306,0.0014103303770560682,0.0028421189695373387,-0.00039697356419818655,0.018567493774276696
108,3,0.8,0.05,1,0.9198941277997348,1.2209150008523968,3.859190871347869,2.0801058722002654,0.8591908713478686,-0.03507659872316793,0.0,0.0,0.0,copy|copy|majority,-0.27312544319117416,0.37267006125105406,0.6520472016570773,0.06915948881014476,-0.5048641207142042,1.2209150008525802
109,3,0.8,0.05,1,0.779943156078817,1.3608659725733145,3.859190871347869,2.220056843921183,0.8591908713478686,-0.14877028308849738,0.0,0.0,0.0,copy|or|majority,0.0014749546279688719,0.1739384409653857,0.15114202364586093,0.030594745660511208,-0.10494754817211505,1.360865972573504
110,3,0.8,0.05,1,1.3728237016423683,0.767985427009763,3.859190871347869,1.6271762983576317,0.8591908713478686,-0.32717131156268864,0.0,0.0,0.0,majority|and|or,0.1079273194011573,0.2954936578454629,0.03174447188744023,0.044514561856766666,0.006264080268293726,0.7679854270104157
111,3,0.8,0.05,1,1.287044950775202,0.8537641778769299,3.859190871347869,1.7129550492247985,0.8591908713478685,-0.5980206441140952,0.0,0.0,0.0,and|and|parity,-6.661338147750939e-16,0.09520295343854146,0.037414262400746745,0.01586715890642369,-0.02170497413767125,0.8537641778787202
112,3,0.8,0.05,1,1.1833940178841724,0.9574151107679592,3.859190871347869,1.8166059821158278,0.8591908713478686,0.34856550312814005,0.1735995812284202,0.6943983249136808,0.5954465636134811,parity|parity|parity,-0.03775713522798774,0.8578029918567855,1.1833940178841722,0.06087089956662659,-0.18715334935010053,0.9574151107679588
113,3,0.8,0.05,1,1.2454178869953545,0.8953912416567771,3.859190871347869,1.7545821130046457,0.8591908713478686,-0.1933500407815203,0.04179129951764899,0.3343303961411919,0.0014989959160529548,parity|copy|and,0.1802200495798055,0.47233616039025805,0.0010335384473441067,0.07823820013101217,0.002448394617148464,0.8953912416567712
114,3,0.8,0.05,1,0.5909740152304266,1.549835113421705,3.859190871347869,2.4090259847695736,0.8591908713478686,-0.32916315484556236,0.0,0.0,0.0,parity|copy|majority,0.05145491387733983,1.4869506492381688,0.00828964959274403,0.2507622846530043,0.012897534976396424,1.549835113421709
115,3,0.8,0.05,1,2.220446049250313e-16,2.1408091286521316,3.859190871347869,3.0,0.8591908713478686,2.220446049250313e-16,1.5878575029692836,1.5878575029692836,1.5878575029692836,parity|parity|parity,1.427206085768088,2.1408091286521316,0.0,0.11893384048067394,0.33309118214265454,2.1408091286521316
116,3,0.8,0.05,1,0.6786098766935587,1.462199251958573,3.859190871347869,2.3213901233064416,0.8591908713478686,-0.2261129520392149,0.0,0.0,0.0,and|or|majority,0.010247778820303699,0.3155895311829484,0.25365717190918824,0.05047553859389117,-0.13692612495119905,1.4621992519588471
117,3,0.8,0.05,1,0.273528725906359,1.8672804027457726,3.859190871347869,2.726471274093641,0.8591908713478686,0.050706871358904504,0.0,0.0,0.0,copy|majority|copy,-0.11434273034893327,0.1591859955574252,0.2735287259063588,0.011139728713642064,-0.23434976995861057,1.8672804027457728
118,3,0.8,0.05,1,0.3608343539896549,1.779974774662477,3.859190871347869,2.6391656460103454,0.8591908713478685,-0.04707892072053088,0.0,0.0,0.0,copy|and|copy,-0.006251697214811891,0.08673573063212525,0.09298742784697023,0.01445595510535421,-0.07192806667628227,1.779974774662683
119,3,0.8,0.05,1,2.0880793073389365,0.05272982131319437,3.859190871347869,0.9119206926610632,0.8591908713478689,-0.4534939416694088,0.14103239345322918,0.7939287514846416,0.0029923164312143187,or|or|or,0.028913609174067573,0.05393828200074968,0.005067047832507665,0.006068912948837581,0.005130946962609193,0.052729821315128655
120,3,0.8,0.2,1,0.29689200869712407,0.5373237066407879,5.165784284662087,2.7031079913028755,2.1657842846620876,-0.0487566871844658,0.01917185803897013,0.15337486431176103,0.008039811435700683,or|majority|parity,0.32154164184577555,0.4950101176107178,0.02646628556439934,0.042034559530104744,0.21401207857359947,0.5373237066408185
121,3,0.8,0.2,1,0.3400789548876566,0.49413676045025623,5.165784284662087,2.6599210451123434,2.165784284662087,-0.053953373898411705,0.08679320385441766,0.6943456308353413,0.031488140593202436,or|and|copy,0.23273043775378716,0.4898708315984508,0.006444645152769546,0.08014693420085627,0.010196062801649586,0.49413676045030874
122,3,0.8,0.2,1,0.19831965962736486,0.635896055710548,5.165784284662087,2.801680340372635,2.165784284662087,-0.0596782143216501,0.0,0.0,0.0,and|majority|and,0.053778510233019494,0.6174552154116784,0.007532894953387714,0.10109492735610588,0.015755448436526154,0.6358960557105577
123,3,0.8,0.2,1,0.3351968667757208,0.49901884856219025,5.165784284662087,2.6648031332242783,2.165784284662088,-0.05887191867154318,0.0,0.0,0.0,or|or|and,0.0769120434283092,0.38444176181015166,0.024694350999112213,0.06306654927358177,0.03657816887293991,0.4990188485622148
124,3,0.8,0.2,1,0.09914748587980604,0.7350682294581068,5.165784284662087,2.900852514120194,2.165784284662087,-7.209821755238544e-05,0.16610843894614158,0.6943456308353413,0.16669677313788356,parity|or|copy,0.42739419536032003,0.7563185179222716,0.03353146174126875,0.07669243746472186,0.1834600275203674,0.7350682294581126
125,3,0.8,0.2,1,0.0956185422755067,0.738597173062407,5.165784284662087,2.9043814577244937,2.1657842846620867,1.3322676295501878e-15,0.2552741289835813,0.5105482579671626,0.3471728154176706,parity|copy|parity,0.42660336554499473,0.8342157153379128,0.09561854227550626,0.06330626872116021,0.2528463668914152,0.738597173062407
126,3,0.8,0.2,1,0.32128727038130167,0.5129284449566103,5.165784284662087,2.678712729618698,2.1657842846620876,-0.08899196231691131,0.0,0.0,0.0,parity|or|majority,0.10716138813382813,0.3705123824056331,0.008491239450145294,0.059294314995243146,0.07628209202870048,0.5129284449566023
127,3,0.8,0.2,1,0.40841771306313746,0.4257980022747754,5.165784284662087,2.5915822869368625,2.165784284662087,-0.10600100761689302,0.019171858038970112,0.1533748643117609,0.0071995032432900265,and|and|or,0.2512832056544448,0.42645362730963976,0.014741389043229525,0.057828356685681,0.042753621423128406,0.4257980022748139
128,3,0.8,0.2,1,0.21450716276763515,0.6197085525702786,5.165784284662087,2.7854928372323653,2.1657842846620867,-0.08932988364162364,0.0,0.0,0.0,and|or|and,0.21841963394460245,0.5020261751915411,0.016711328894110533,0.07022792147122621,0.030538655237598133,0.6197085525702778
129,3,0.8,0.2,1,0.14597930165327266,0.6882364136846402,5.165784284662087,2.8540206983467273,2.165784284662087,4.440892098500626e-16,0.0,0.0,0.0,parity|parity|parity,0.2441500027078634,0.7215723141659973,0.07813549684372356,0.08138333423595441,0.12075376343205002,0.6882364136846406
130,3,0.8,0.2,1,0.3718294587779094,0.46238625656000343,5.165784284662087,2.6281705412220906,2.165784284662087,-0.13099977863933543,0.0,0.0,0.0,or|majority|majority,0.16151622238997515,0.3259687461277463,0.08103183476553388,0.042296908906919756,0.035777843903450124,0.4623862565600854
131,3,0.8,0.2,1,0.13625293942429018,0.6979627759136227,5.165784284662087,2.86374706057571,2.165784284662087,0.00516293920291,0.12765268410941732,0.6943456308353413,0.13651057159901964,majority|parity|parity,0.5041985456119791,0.7938364294946982,0.09758591357629243,0.05566034803347938,0.34249445005458184,0.6979627759136211
132,3,0.8,0.2,1,0.0,0.8342157153379128,5.165784284662087,3.0,2.165784284662087,-6.661338147750939e-16,0.0,0.0,0.0,copy|parity|copy,0.27807190511263835,0.5561438102252745,0.0,0.046345317518772994,4.440892098500626e-16,0.8342157153379128
133,3,0.8,0.2,1,0.1544659828488797,0.6797497324890331,5.165784284662087,2.8455340171511203,2.165784284662087,0.050463997252074844,0.0,0.0,0.0,or|copy|and,0.1815908041228664,0.4811776358796438,0.11185827250907021,0.07346045769974527,-0.017668025663439668,0.679749732489033
134,3,0.8,0.2,1,0.278072526678109,0.5561431886598038,5.165784284662087,2.721927473321891,2.165784284662087,-0.06131701236468168,0.0,0.0,0.0,or|parity|majority,0.06765897173869989,0.15899267748706558,0.023702823632805625,0.025313387553484046,0.032234661131898434,0.5561431886598094
135,4,0.3,0.0,0,1.5943609377704338,2.4056390622295662,4.0,2.4056390622295662,0.0,-1.5755640636718695,0.0,0.0,0.0,copy|and|majority|or,-0.5943609377704338,2.9999999998760836,1.5943609377704338,0.43629293853006895,-1.548794940695399,2.4056390622295662
136,4,0.3,0.0,0,2.0,2.0,4.0,2.0,0.0,-2.6438561897746773,0.0,0.0,0.0,or|parity|parity|copy,-1.0,0.0,2.0,0.0,-1.0,2.0
137,4,0.3,0.0,0,2.0,2.0,4.0,2.0,0.0,-1.1699250014423033,0.0,0.0,0.0,copy|copy|parity|and,-1.0,1.9999999999173894,2.0,0.5,-2.0,2.0
138,4,0.3,0.0,0,3.662709933382986,0.3372900666170139,4.0,0.3372900666170139,0.0,-0.9811462563916913,0.22451124978365314,1.0,0.0625,or|or|or|or,-0.3372900666170139,2.5849394142282115e-26,1.0118701998510415,0.0,-0.3372900666170139,0.3372900666170139
139,4,0.3,0.0,0,2.033082813311301,1.9669171866886992,4.0,1.9669171866886992,0.0,-0.5265250052743635,0.12451124978365313,0.41503749927884376,0.07781953111478321,or|majority|majority|majority,-1.1469537192659653,2.696317556975911,1.5645070680794966,0.4513719739541829,-1.2781953111478317,1.9669171866886992
140,4,0.3,0.0,0,1.0,3.0,4.0,3.0,0.0,-0.7212881843943453,0.0,0.0,0.0,or|or|parity|majority,-0.6225562489182659,3.622556248753043,0.6225562489182659,0.4056390622295664,-0.6225562489182657,3.0
141,4,0.3,0.0,0,2.0,2.0,4.0,2.0,0.0,-1.1699250014423033,0.0,0.0,0.0,copy|parity|parity|or,-1.0,1.999999999917389,2.0,0.5,-2.0,2.0
142,4,0.3,0.0,0,3.4564355568004035,0.5435644431995964,4.0,0.5435644431995964,0.0,-1.1874206329742738,0.0,0.0,0.0,or|majority|copy|and,-0.5435644431995963,2.5849394142282115e-26,1.630693329598789,0.0,-0.5435644431995963,0.5435644431995963
143,4,0.3,0.0,0,3.0,1.0,4.0,1.0,0.0,-1.6438561897746773,0.0,0.0,0.0,copy|majority|parity|parity,-1.0,0.0,3.0,0.0,-1.0,1.0
144,4,0.3,0.0,0,2.0,2.0,4.0,2.0,0.0,-1.1699250014423033,0.0,0.0,0.0,or|majority|majority|or,-2.0,3.9999999998347784,2.0,0.6666666666666666,-2.0,2.0
145,4,0.3,0.0,0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,copy|and|parity|or,2.0,2.9999999998760836,0.0,0.16666666666666666,0.0,4.0
146,4,0.3,0.0,0,3.0,1.0,4.0,1.0,0.0,-1.6438561897746773,0.0,0.0,0.0,parity|copy|copy|and,-1.0,0.0,3.0,0.0,-1.0,1.0
147,4,0.3,0.0,0,3.0,1.0,4.0,1.0,0.0,-1.6438561897746773,0.0,0.0,0.0,and|and|majority|and,-1.0,0.0,3.0,0.0,-1.0,1.0
148,4,0.3,0.0,0,2.0,2.0,4.0,2.0,0.0,-2.6438561897746773,0.0,0.0,0.0,and|parity|or|majority,-1.0,0.0,2.0,0.0,-1.0,2.0
149,4,0.3,0.0,0,2.456435556800404,1.543564443199596,4.0,1.543564443199596,0.0,-0.7134894446418993,0.4025062498798073,2.0,0.25,majority|and|copy|majority,-1.543564443199596,2.174257772633164,2.456435556800404,0.36237629546639744,-1.543564443199596,1.543564443199596
150,4,0.3,0.05,1,1.5909018076147197,1.2635103639214558,5.145587828463825,2.4090981923852803,1.1455878284638246,-0.3924401885325379,0.0,0.0,0.0,parity|copy|parity|and,-4.440892098500626e-16,0.5411361935531576,0.01952624726651697,0.04639423636314808,-0.015530361419059169,1.2635103639226828
151,4,0.3,0.05,1,0.8125426837947323,2.041869487741443,5.145587828463825,3.1874573162052675,1.1455878284638248,-2.220446049250313e-16,0.0,0.0,0.0,majority|and|copy|copy,-0.08469317718672631,1.0272545670972943,0.8125426837947325,0.10123748986939735,-0.5185737454524757,2.0418694877414425
152,4,0.3,0.05,1,1.132850532052396,1.7215616394837798,5.1455878284638255,2.8671494679476046,1.1455878284638248,0.021996717193459192,0.0,0.0,0.0,or|majority|and|or,-0.2602356182019159,0.8336454869785626,0.8866647351165984,0.07364585695168668,-0.5430950952972873,1.7215616394842108
153,4,0.3,0.05,1,1.2360733630692982,1.6183388084668768,5.145587828463825,2.7639266369307016,1.1455878284638248,-0.21445069195538302,0.0,0.0,0.0,and|majority|parity|majority,0.1979357656512376,1.3145294456888166,0.29721889023501946,0.08026276876031438,-0.21686015306258843,1.618338808468391
154,4,0.3,0.05,1,0.9292475566673919,1.9251646148687827,5.145587828463825,3.0707524433326077,1.145587828463825,-4.440892098500626e-16,0.0,0.0,0.0,and|parity|parity|majority,-0.23884792384082099,1.4444771739243811,0.9292475566673923,0.19639771314825238,-0.5730814362691494,1.9251646148687827
155,4,0.3,0.05,1,0.4276687122651146,2.42674345927106,5.145587828463825,3.572331287734885,1.145587828463825,-4.440892098500626e-16,0.0,0.0,0.0,majority|parity|and|and,-0.05191949711098198,0.3757492151541324,0.42766871226511505,-4.516998215509442e-18,-0.36633280739212015,2.4267434592710604
156,4,0.3,0.05,1,0.5566552876202695,2.297756883915905,5.145587828463825,3.44334471237973,1.145587828463825,-0.15793030728495427,0.0,0.0,0.0,copy|parity|and|majority,-0.03485396356767101,1.2443884429944285,0.55665528762027,0.11506932758512219,-0.44387021534904225,2.2977568839159046
157,4,0.3,0.05,1,1.269373276956143,1.585038894580032,5.145587828463825,2.730626723043857,1.1455878284638248,0.0,0.0,0.0,0.0,majority|copy|and|copy,-0.3162933531748022,2.361305043436178,0.7762661488561071,0.29375788117639917,-0.6991674012402487,1.5850388945800775
158,4,0.3,0.05,1,1.1833940178841718,1.6710181536520028,5.145587828463825,2.816605982115828,1.145587828463825,-4.440892098500626e-16,0.0,0.0,0.0,parity|parity|copy|parity,0.07726647681258836,2.854412171536175,1.1833940178841722,0.3091457996722004,-0.48853961183174155,1.6710181536520028
159,4,0.3,0.05,1,2.1018205901529363,0.7525915813832387,5.145587828463825,1.8981794098470635,1.1455878284638248,-0.4121274740171761,0.0,0.0,0.0,parity|and|and|majority,-0.0269801932793991,0.8880860414522593,0.32070051527591303,0.09972873245801112,-0.20108057652806705,0.752591581384665
160,4,0.3,0.05,1,0.547057451812716,2.307354719723458,5.145587828463825,3.4529425481872833,1.1455878284638252,-6.661338147750939e-16,0.0,0.0,0.0,and|or|and|and,4.440892098500626e-16,2.1408091286521307,0.5470574518127167,0.21403982007643726,-0.4276687122651151,2.3073547197234587
161,4,0.3,0.05,1,1.5980205393722735,1.256391632163901,5.145587828463825,2.401979460627726,1.145587828463825,0.27812849405679496,0.0,0.0,0.0,or|majority|and|and,-0.38511543561585326,1.0168084616592659,1.598020539372274,0.13087309325385954,-0.6692674563757497,1.2563916321639006
162,4,0.3,0.05,1,1.0578279692716956,1.7965842022644793,5.145587828463825,2.942172030728304,1.1455878284638248,-0.47390589119618143,0.0,0.0,0.0,and|and|copy|and,0.0,1.729173033844833,0.0597285105664116,0.14409775282040269,-0.04627188894978418,1.7965842022658665
163,4,0.3,0.05,1,1.0569858835289896,1.797426288007185,5.145587828463825,2.94301411647101,1.145587828463825,-4.440892098500626e-16,0.0,0.0,0.0,and|majority|copy|majority,-0.32340075856338957,0.6480505990410346,1.0517062091846068,0.06685536564749424,-0.5906196749110324,1.797426288007185
164,4,0.3,0.05,1,1.0664509474336021,1.7879612241025729,5.145587828463825,2.9335490525663976,1.1455878284638248,-0.049691484169083644,0.0,0.0,0.0,majority|parity|majority|majority,-0.049271178847887676,1.4676683818320735,0.4363078441864343,0.1441796559416475,-0.31902966355959195,1.7879612241028027
165,4,0.3,0.2,1,0.20478404232882186,0.9075035781217289,6.887712379549449,3.795215957671178,2.8877123795494493,0.0032171935926452733,0.0,0.0,0.0,parity|majority|or|and,0.2541485432987195,1.0401075635022865,0.13885209770431262,0.08579013310072044,-0.04800658815036374,0.9075035781217288
166,4,0.3,0.2,1,0.19372416229237865,0.9185634581581712,6.887712379549449,3.806275837707621,2.8877123795494497,-0.00023595400501119634,0.0,0.0,0.0,or|and|and|parity,0.13134626262840987,0.45004185087223725,0.12779221766786986,0.03293583865667221,-0.06878514911168115,0.9185634581581705
167,4,0.3,0.2,1,0.28809301750061644,0.8241946029499352,6.887712379549449,3.711906982499384,2.887712379549449,-0.030150155538449463,2.205087354694487e-17,8.402430173940765e-17,2.5530466140068056e-17,copy|and|majority|parity,0.021404103215064252,0.5784034315395901,0.03477742050402677,0.049095656217238604,-0.0035878711422033804,0.824194602949935
168,4,0.3,0.2,1,0.19123708455101252,0.9210505358995382,6.887712379549449,3.8087629154489875,2.8877123795494493,1.3322676295501878e-15,0.0,0.0,0.0,copy|and|copy|majority,0.29706292086471386,1.1122876204505512,0.19123708455101252,0.10399793583913747,-0.10072151875553245,0.9210505358995384
169,4,0.3,0.2,1,0.31969295732030156,0.7925946631302492,6.887712379549449,3.6803070426796984,2.8877123795494493,-0.052699427440918045,0.0,0.0,0.0,and|copy|and|and,0.06223894653845896,0.18108135143139537,0.04222858705372179,0.011482721617881213,-0.011124038418154347,0.7925946631302624
170,4,0.3,0.2,1,0.012150014986260782,1.10013760546429,6.887712379549449,3.987849985013739,2.8877123795494493,0.012150014986260782,0.0,0.0,0.0,or|parity|or|and,0.26155577124618995,0.8342157153379128,0.012150014986260782,0.04670916075878853,-0.004603000519996625,1.10013760546429
171,4,0.3,0.2,1,0.22729927520060578,0.8849883452499459,6.887712379549449,3.7727007247993947,2.887712379549449,-0.01616520788083975,0.0,0.0,0.0,or|copy|or|copy,0.3192134746718016,0.9265654897750148,0.04399763351600683,0.07424535388835417,-0.019561723373255013,0.8849883452499907
172,4,0.3,0.2,1,0.23796854524633737,0.8743190752042134,6.887712379549449,3.7620314547536626,2.8877123795494493,0.0012417168381824162,0.0,0.0,0.0,majority|copy|or|majority,0.27408400716909403,0.6368177384711577,0.18723524205132502,0.04821238292190363,-0.02032093103902044,0.8743190752042166
173,4,0.3,0.2,1,0.2093029005235687,0.9029847199269811,6.887712379549449,3.790697099476431,2.8877123795494497,-0.058139410093120514,0.0,0.0,0.0,parity|or|majority|parity,0.049393372744720554,0.8890959030456513,0.005486814963020947,0.07296294289756207,-0.0012682780309547503,0.9029847199269861
174,4,0.3,0.2,1,0.32229451545425736,0.7899931049962934,6.887712379549449,3.6777054845457426,2.8877123795494493,-0.051201811789677865,0.0,0.0,0.0,parity|parity|copy|and,0.04017023868352039,0.8781057572296946,0.09933834548376996,0.0752170916995775,-0.02652197923793631,0.7899931049962974
175,4,0.3,0.2,1,0.09561854227550715,1.0166690781750445,6.887712379549449,3.9043814577244933,2.887712379549449,8.881784197001252e-16,0.0,0.0,0.0,copy|copy|copy|or,0.18245336283713154,1.1122876204505512,0.0956185422755067,0.09551746023794379,-0.033921902404774995,1.0166690781750445
176,4,0.3,0.2,1,0.14697522104090632,0.9653123994096444,6.887712379549449,3.8530247789590937,2.8877123795494493,-0.0232700369189085,0.0,0.0,0.0,and|copy|or|parity,0.3648872000672325,0.7009274942048727,0.013763992068275055,0.031390691688955134,-0.0033694444112081223,0.9653123994096502
177,4,0.3,0.2,1,0.24699994638768752,0.8652876740628623,6.887712379549449,3.753000053612312,2.8877123795494497,-0.0034586477581639574,0.0,0.0,0.0,or|copy|parity|and,0.07557278897552838,0.6788961995975913,0.12768286982704158,0.053956483234585656,-0.06170166892872764,0.8652876740628737
178,4,0.3,0.2,1,0.20517839020157647,0.9071092302489743,6.887712379549449,3.7948216097984235,2.8877123795494493,-0.05491384078616979,0.0,0.0,0.0,majority|or|majority|copy,0.0,0.8590408120110711,0.020061634403065298,0.0715867343342559,-1.1102230246251565e-16,0.9071092302490128
179,4,0.3,0.2,1,0.33589363183967924,0.7763939886108697,6.887712379549449,3.66410636816032,2.88771237954945,-0.0525777149792368,0.0,0.0,0.0,or|parity|majority|and,1.6653345369377348e-16,0.5263448878251102,0.10253955167602058,0.04529806122170043,-0.020525369898450455,0.7763939886109201
180,4,0.5,0.0,0,3.3314355568004035,0.6685644431995964,4.0,0.6685644431995964,0.0,-1.3124206329742738,0.0,0.0,0.0,or|and|copy|majority,-0.3372900666170139,0.0,0.6805958232684591,0.0,-0.33729006661701383,0.6685644431995963
181,4,0.5,0.0,0,2.8783592378131417,1.1216407621868583,4.0,1.1216407621868583,0.0,-1.7654969519615356,0.0,0.0,0.0,parity|or|majority|and,-0.3372900666170139,0.0,0.7015075621233162,0.0,-0.3372900666170139,1.1216407621868583
182,4,0.5,0.0,0,1.9475787161706353,2.0524212838293647,4.0,2.0524212838293647,0.0,-1.4330168252974893,0.0,0.0,0.0,copy|and|parity|or,-0.5435644431995963,1.6867203215828181,0.8459857270289608,0.18827865296072974,-0.6520127190956,2.0524212838293647
183,4,0.5,0.0,0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,copy|copy|and|parity,0.0,1.999999999917389,0.0,0.16666666666666666,0.0,4.0
184,4,0.5,0.0,0,3.662709933382986,0.3372900666170139,4.0,0.3372900666170139,0.0,-0.9811462563916913,0.06917291654647396,0.41503749927884376,0.025939843704927735,copy|or|or|and,-0.3372900666170139,2.5849394142282115e-26,1.0118701998510415,0.0,-0.3372900666170139,0.3372900666170139
185,4,0.5,0.0,0,1.5943609377704338,2.4056390622295662,4.0,2.4056390622295662,0.0,-1.8650706808668536,0.0,0.0,0.0,parity|parity|majority|and,0.0,1.629068540216346,0.583060346100237,0.1287040698010156,-0.5715779392329163,2.4056390622295662
186,4,0.5,0.0,1,4.0,-0.0,4.0,-0.0,0.0,-3.417852514885732,0.0,0.0,0.0,parity|parity|copy|majority,0.0,0.0,1.652232010585627e-10,0.0,0.0,0.0
187,4,0.5,0.0,0,2.188721875540867,1.811278124459133,4.0,1.811278124459133,0.0,-2.4551343142338102,0.0,0.0,0.0,majority|majority|parity|majority,-1.0,0.0,2.188721875540867,0.0,-1.0,1.8112781244591325
188,4,0.5,0.0,0,2.5943609377704338,1.4056390622295665,4.0,1.4056390622295665,0.0,-1.246941316210484,0.0,0.0,0.0,majority|copy|majority|copy,-1.0,2.5849394142282115e-26,1.6814898241696266,0.0,-1.4056390622295662,1.4056390622295662
189,4,0.5,0.0,0,1.188721875540867,2.811278124459133,4.0,2.811278124459133,0.0,-1.1332062193464902,0.0,0.0,0.0,or|parity|and|majority,-0.20281953111478312,2.9258068118952663,0.9544340029249647,0.28504802621028175,-0.9544340029249649,2.811278124459133
190,4,0.5,0.0,0,2.188721875540867,1.811278124459133,4.0,1.811278124459133,0.0,-1.7004397181410584,0.0,0.0,0.0,and|or|copy|majority,0.0,3.8112781242939113,1.6225562489182654,0.4528195311147832,-0.8112781244591328,1.8112781244591327
191,4,0.5,0.0,0,1.0,3.0,4.0,3.0,0.0,-2.1699250014423033,0.0,0.0,0.0,copy|parity|majority|parity,-1.0,0.0,1.0,0.0,-1.0,3.0
192,4,0.5,0.0,0,2.0,2.0,4.0,2.0,0.0,-1.8413022539809178,0.0,0.0,0.0,copy|and|or|and,-0.8112781244591329,0.0,1.6225562489182659,0.0,-1.0,2.0
193,4,0.5,0.0,0,3.662709933382986,0.3372900666170139,4.0,0.3372900666170139,0.0,-0.9811462563916913,0.2,1.0,0.0625,and|majority|majority|and,-0.3372900666170139,0.0,1.0118701998510415,0.0,-0.3372900666170139,0.3372900666170139
194,4,0.5,0.0,0,3.4564355568004035,0.5435644431995964,4.0,0.5435644431995964,0.0,-1.1874206329742738,0.0,0.0,0.0,majority|majority|and|copy,-0.5435644431995963,2.5849394142282115e-26,1.630693329598789,0.0,-0.5435644431995963,0.5435644431995963
195,4,0.5,0.05,1,2.3434458600025883,0.5109663115335872,5.1455878284638255,1.6565541399974122,1.145587828463825,-0.4162920099351062,0.0,0.0,0.0,or|copy|majority|majority,0.11893407959099991,0.6373236406498388,0.1766525227791329,0.0646265347169136,-0.0821402731866854,0.5109663115346987
196,4,0.5,0.05,1,1.220033307972221,1.6343788635639536,5.145587828463825,2.7799666920277786,1.145587828463825,-0.35907608367724164,0.0,0.0,0.0,or|copy|and|copy,0.05061531516372225,1.6319191580967316,0.05276840929652282,0.13575575650589367,-0.03458419274296538,1.6343788635639362
197,4,0.5,0.05,1,0.5419187970491994,2.312493374486975,5.145587828463825,3.4580812029508,1.145587828463825,0.09069917162431207,0.06425514354164139,0.3176138763341323,0.09731801505730833,parity|and|copy|or,1.2539153780113121,2.5335384018098446,0.2782110303697807,0.18354095706474435,-0.1101824140458032,2.3124933744869747
198,4,0.5,0.05,1,0.843220445744512,2.0111917257916625,5.145587828463825,3.1567795542554875,1.145587828463825,-0.04114522396120823,0.0942790392388012,1.5084646278208191,0.01030745017870467,or|majority|parity|parity,0.6725067807959142,1.9069244549206723,0.15473564569173837,0.16724584115430943,-0.07323096431805598,2.0111917257916647
199,4,0.5,0.05,1,1.2362451377974133,1.6181670337387613,5.145587828463825,2.7637548622025863,1.145587828463825,-0.054760270422079316,1.0299516745156168e-16,1.6479226792249868e-15,5.6904317589475405e-18,copy|majority|and|copy,-0.016207283236139736,1.3597534735816503,0.5133419847509471,0.13446670188298598,-0.31720778136835315,1.6181670337389646
200,4,0.5,0.05,1,1.392139883280246,1.4622722882559285,5.145587828463825,2.6078601167197535,1.145587828463825,0.32842869201969915,0.0,0.0,0.0,majority|majority|or|or,-0.32125121215718067,1.1443089438296195,1.3657907693339042,0.12975307267372052,-0.6312734297474702,1.4622722882559285
201,4,0.5,0.05,1,1.5952410825843457,1.2591710889518288,5.145587828463825,2.404758917415654,1.145587828463825,-0.4387358338647366,0.0,0.0,0.0,parity|copy|or|and,0.03646545614229624,0.35291130443825547,0.07179175359572687,0.02850837771051935,-0.039574510401671925,1.2591710889526553
202,4,0.5,0.05,1,1.4478969465036402,1.4065152250325348,5.145587828463825,2.5521030534963596,1.1455878284638248,-0.31394557483070673,0.0,0.0,0.0,parity|majority|and|or,0.18004748100123136,1.3318256689940353,0.0968242519065945,0.10097677106015994,-0.06538108164683787,1.4065152250325066
203,4,0.5,0.05,1,1.6026666447662672,1.2517455267699082,5.145587828463825,2.397333355233733,1.1455878284638246,-0.2902773902670044,0.15466953591801774,1.5084646278208191,0.023669105999662307,copy|parity|and|and,0.3488318857855024,0.9543808666412734,0.32010519924735625,0.07081532620916824,-0.24739023891217982,1.2517455267706703
204,4,0.5,0.05,1,2.119784054187498,0.7346281173486757,5.145587828463825,1.880215945812501,1.1455878284638252,-0.368541446826278,0.0,0.0,0.0,or|majority|copy|copy,-0.03151486246166002,0.8880860414522593,0.338663979310573,0.10275845240710212,-0.21638642233814975,0.7346281173500134
205,4,0.5,0.05,1,2.220446049250313e-16,2.8544121715361745,5.145587828463825,3.9999999999999996,1.1455878284638248,2.220446049250313e-16,1.5084646278208194,1.5084646278208194,1.5084646278208191,parity|parity|copy|copy,1.4272060857680868,2.8544121715361754,4.440892098500626e-16,0.17840076072101088,-8.881784197001252e-16,2.8544121715361745
206,4,0.5,0.05,1,2.000816251057441,0.8535959204787351,5.1455878284638255,1.9991837489425597,1.1455878284638246,-0.30084484498805963,0.0,0.0,0.0,or|and|majority|majority,0.03749240089090189,0.8646534002327584,0.48532796667589206,0.09691582845011305,-0.2179941969334961,0.8535959204799233
